x,y,team,type,popularity,score
10672,4652,200,3,39,211
2880,7376,200,3,36,156
6506,4590,200,3,178,145
7067.7207,3171.7617,200,3,121,136
9966,3970,200,3,43,136
9734,4746,200,3,41,136
9430,5602,200,3,1270,134
8384,4880,200,3,46,130
5202,9224,200,3,362,126
5470.5313,10556.871,200,3,157,122
8122.9063,3514.3735,200,3,63,122
5686,3538,200,3,86,121
4946.127,7008.151,200,3,43,121
11082.055,2163.5098,200,3,49,120
11516,7098,200,3,262,115
10736.791,5671.6377,200,3,36,108
8498,5748,200,3,35,101
7434.388,6308.3433,200,3,34,101
11862,5978,200,3,200,100
6260,10100,200,3,285,97
11484.961,4954.2207,200,3,29,95
11940,3886,200,3,224,92
10584,3056,200,3,2964,90
10010,7764,200,3,208,90
5660,12684,200,3,34,90
6668,8550,200,3,128,86
7062,7136,200,3,29,84
3098,10866,200,3,1126,83
12676,5434,200,3,143,82
8685.409,6768.5283,200,3,282,80
5923.8125,7653.3223,200,3,83,80
9300,11466,200,3,48,79
4480,11862,200,3,183,76
12637.625,6665.785,200,3,29,72
1810,13060,200,3,34,67
2282,9776,200,3,62,64
13456,2700,200,3,264,61
10738.937,9220.483,200,3,56,55
12464,1442,200,3,323,52
2618,13608,200,3,36,42
