x,y,team,type,popularity,score
4674,10002,100,1,18,309
10634,4600,100,1,13,147
8312,10422,100,1,14,131
7900,11776,100,1,63,126
7671.0723,9294.381,100,1,42,125
11660.463,5105.1855,100,1,25,122
9666.445,6888.879,100,1,75,120
11768,5912,100,1,101,119
11618,7060,100,1,38,119
9192,11404,100,1,27,115
9374,5712,100,1,209,113
7042,3058,100,1,37,111
5817.4146,10309.017,100,1,30,110
6964,11400,100,1,64,102
9370.041,4658.133,100,1,52,101
8052,7952,100,1,22,98
10022,7760,100,1,120,92
3274.482,7711.0625,100,1,58,92
7009.6943,8755.496,100,1,64,88
11874,8772,100,1,28,87
8572,4790,100,1,123,86
8136,6260,100,1,308,82
11770,4100,100,1,25,81
10484,3016,100,1,17,81
6552,4706,100,1,255,80
8952.409,2088.2954,100,1,27,80
10959.337,9736.808,100,1,12,78
6255.5625,8050.6636,100,1,140,73
5646,3558,100,1,37,73
4318,11798,100,1,29,72
7924,3468,100,1,37,71
10134.516,3944.564,100,1,11,70
3088,10866,100,1,76,63
12794.141,6311.209,100,1,11,55
4730,6978,100,1,33,53
12652,4888,100,1,30,51
7559.408,2140.5137,100,1,12,49
5564,12708,100,1,16,47
4073.1523,5798.9775,100,1,25,38
