x,y,team,type,popularity,score
10494.137,4408.6626,200,3,30,175
3084,8974,200,3,69,135
7124,3110,200,3,22,102
9480,5632,200,3,475,99
6654,4698,200,3,58,97
7874,3514,200,3,50,97
5252,9200,200,3,155,91
10438,3038,200,3,252,89
8386,5732,200,3,36,87
4700,7172,200,3,21,85
5274.838,7976.1787,200,3,19,84
11784,3992,200,3,849,83
6824.0884,5608.9917,200,3,30,82
8556,4782,200,3,265,81
6332,10056,200,3,33,79
11934,5884,200,3,60,76
9788,6410,200,3,81,73
4660,12008,200,3,60,73
8566,6624,200,3,248,71
13500,2562,200,3,98,67
3090,10798,200,3,355,63
9434,2122,200,3,42,60
12518,1500,200,3,115,56
6576,8340,200,3,52,47
1894,13026,200,3,18,45
8034.295,9358.856,200,3,14,43
12470,5054,200,3,15,41
2662,13540,200,3,43,39
1230,12378,200,3,17,38
8190,10220,200,3,12,37
