x,y,team,type,popularity,score
7828,3568,200,1,122,188
10460,4310,200,1,38,179
6510,4582,200,1,108,150
2874.4775,8420.561,200,1,29,143
9438,5580,200,1,488,128
5490,3486,200,1,64,128
5350,9156,200,1,226,127
5492.4727,10455.533,200,1,117,126
7124,3114,200,1,104,125
3008,7306,200,1,35,121
8300,5702,200,1,56,119
6780,11396,200,1,23,117
4788,7176,200,1,200,116
11608,7108,200,1,131,113
4898,8332,200,1,162,111
9820,6432,200,1,450,109
6922.295,5626.074,200,1,137,107
3792.0854,8763.592,200,1,69,98
8548,4734,200,1,327,96
9280,3746,200,1,55,95
9123.142,11427.736,200,1,31,93
7624.005,6157.296,200,1,25,92
10612,2994,200,1,1126,90
11924,3798,200,1,378,85
6333.3896,10168.414,200,1,108,85
12640,5406,200,1,107,84
8774.199,6718.17,200,1,625,83
11734,5880,200,1,42,83
8306,10200,200,1,280,80
7874,11776,200,1,47,80
10016,7902,200,1,102,79
5512,12668,200,1,24,77
6862,8558,200,1,1482,76
12783.226,6510.303,200,1,46,74
5838.2197,7722.115,200,1,50,68
2350,9684,200,1,29,65
3074,10946,200,1,189,64
7974.246,9302.391,200,1,54,57
13508,2632,200,1,216,55
2470,13454,200,1,29,51
