x,y,team,type,popularity,score
5171.0503,9994.798,100,3,26,177
8242,10156,100,3,89,141
7794,11786,100,3,13,131
5340,9166,100,3,48,129
9392,5612,100,3,136,119
11802,5896,100,3,56,115
12476,5198,100,3,12,109
9322,4530,100,3,33,107
3404,7740,100,3,26,103
4121.8906,9205.352,100,3,24,97
10002,6622,100,3,36,95
9390,11432,100,3,39,86
7892,3524,100,3,27,86
5538.465,3411.4424,100,3,22,85
8526,4712,100,3,46,83
6973.5723,3107.0303,100,3,23,83
5766,10668,100,3,18,83
6566,4746,100,3,118,80
8096,6202,100,3,107,79
11221.459,9653.047,100,3,12,79
7923.738,9301.563,100,3,19,78
4498,11670,100,3,13,78
6224,8096,100,3,74,77
4852,7148,100,3,28,66
2988,8936,100,3,17,61
3824.0522,5805.0313,100,3,13,57
9052,2048,100,3,12,53
10218,2906,100,3,14,45
