x,y,team,type,popularity,score
4467.9824,10458.455,100,1,11,118
11411.066,3040.314,100,1,35,94
11840,5894,100,1,114,93
9866.542,7954.0884,100,1,13,92
5186,9166,100,1,111,85
8208,10162,100,1,22,81
2966.7817,8956.271,100,1,18,81
12627.633,4853.949,100,1,192,80
9374,5718,100,1,170,80
5472,12722,100,1,17,73
9772,6912,100,1,20,72
11848,3938,100,1,433,68
10604,3096,100,1,42,66
6304,9276,100,1,11,59
7034,11348,100,1,23,58
4478,11784,100,1,83,57
6266,10112,100,1,56,57
6873.8076,5612.1836,100,1,31,57
13356,2524,100,1,252,56
10100.949,2240.5986,100,1,24,56
1742,12978,100,1,13,56
2154,10066,100,1,35,55
12402,1354,100,1,65,54
8100,6194,100,1,383,53
6464,8134,100,1,42,50
3004.338,10802.402,100,1,55,48
7723.418,9301.843,100,1,19,46
1244,12142,100,1,32,43
6576,4778,100,1,25,41
8950.342,2095.5974,100,1,16,36
