x,y,team,type,popularity,score
7818,3540,200,3,158,176
3036,9040,200,3,198,146
5464,3476,200,3,98,132
6574,4748,200,3,1418,131
9426,5666,200,3,1689,130
7184.029,5612.0757,200,3,53,130
8930.8955,4963.02,200,3,41,130
3472,7684,200,3,56,125
6976.04,3132.4238,200,3,102,124
5475.8496,10349.531,200,3,144,121
5026,8522,200,3,139,121
11530,7168,200,3,311,117
7734,5000,200,3,32,117
7895.6826,6006.1855,200,3,146,112
9344,2204,200,3,139,112
9836,6444,200,3,319,111
9222.994,3857.752,200,3,116,110
4838,7064,200,3,187,105
11877.954,5956.2695,200,3,280,100
10392,3014,200,3,497,91
10052,7764,200,3,188,87
8214,10214,200,3,876,85
3066,10834,200,3,539,85
11946,4082,200,3,267,85
8772.616,6722.2886,200,3,730,84
5986.756,7625.117,200,3,83,82
6873.547,8607.108,200,3,809,81
4530,11822,200,3,143,81
11027.619,2308.8496,200,3,42,81
6666,11488,200,3,33,81
5850,12814,200,3,131,78
10154,4218,200,3,27,74
9396,11484,200,3,30,67
13412,2594,200,3,164,66
8029.501,9301.705,200,3,55,64
12376,5190,200,3,32,61
2256,9688,200,3,63,60
10732.176,9220.742,200,3,57,54
2642,13524,200,3,62,52
12442,1498,200,3,262,50
