x,y,team,type,popularity,score
5726,10818,100,1,44,149
11464,7536,100,1,37,137
8236,10244,100,1,461,136
4270.0264,9097.918,100,1,30,136
11028.004,6358.9004,100,1,30,130
11710,5904,100,1,239,127
9374,11524,100,1,50,124
8094,3406,100,1,50,117
4969.37,8344.547,100,1,99,116
5254,9144,100,1,577,115
9340,5718,100,1,285,110
8166,11776,100,1,67,110
10368,3278,100,1,21,107
7975.6914,9290.969,100,1,118,105
6876,8556,100,1,38,104
9938,6490,100,1,171,103
9956.822,7765.63,100,1,260,102
3036,9040,100,1,39,102
9340,4446,100,1,113,98
5870,12800,100,1,52,98
11420.775,3051.5156,100,1,37,95
6566,4692,100,1,387,93
9008.173,2000.6798,100,1,98,87
8110,6210,100,1,904,86
4780,7188,100,1,75,82
11912,3714,100,1,395,80
6824.043,5607.4404,100,1,74,79
6173.8477,8107.2803,100,1,218,76
12076,4568,100,1,116,74
3068,10966,100,1,114,70
7375.6523,12658.758,100,1,23,70
12954,1842,100,1,187,66
5742,3570,100,1,47,66
13382,2570,100,1,332,64
2001.475,8462.702,100,1,20,62
4580,11784,100,1,36,57
12276,1314,100,1,229,56
3814.402,5796.924,100,1,24,55
2280,13366,100,1,45,37
1150,12040,100,1,38,30
