x,y,team,type,popularity,score
10334.863,4133.643,100,1,23,180
5242.5713,10005.034,100,1,36,179
11590,7092,100,1,181,146
8306,10186,100,1,476,136
9288,11394,100,1,48,131
7059.8213,3157.1929,100,1,69,127
11716,5876,100,1,250,126
5192,9126,100,1,503,120
9434,5664,100,1,781,119
7056,11374,100,1,99,117
8006,11768,100,1,71,116
4898,8364,100,1,60,116
8030.8716,9355.484,100,1,74,114
3382,7736,100,1,135,108
8020,3406,100,1,47,104
9500,4120,100,1,56,103
5884,12822,100,1,47,102
2892,9148,100,1,24,99
9956,6610,100,1,526,97
9855.26,7948.7363,100,1,61,96
6366,10048,100,1,163,95
6558,4690,100,1,388,92
6566,8406,100,1,65,89
11788,3880,100,1,287,88
4794,7148,100,1,115,88
9010.512,2007.8,100,1,108,88
8136,6304,100,1,387,87
8634,4592,100,1,93,84
12628,4872,100,1,223,83
8920.355,7255.705,100,1,57,79
10324,2964,100,1,233,75
5686,3488,100,1,67,74
3017.3145,10798.414,100,1,105,70
12922,1868,100,1,302,69
2014.9724,8410.227,100,1,26,68
4154,11868,100,1,164,67
2222,9856,100,1,32,63
13526,2668,100,1,177,57
12210,1430,100,1,107,50
1154,12084,100,1,73,33
