x,y,team,type,popularity,score
3056,9004,200,0,83,225
3392,7750,200,0,60,157
6502,4684,200,0,134,150
5218,9190,200,0,320,142
2848,11186,200,0,13,140
4924,8390,200,0,46,138
7948,3502,200,0,34,138
9434,5650,200,0,754,136
4947.1445,7124.5586,200,0,19,136
8514,4834,200,0,294,132
6780.787,3180.6982,200,0,27,131
6464,10010,200,0,15,121
10084,4638,200,0,205,119
11490,7056,200,0,38,116
5458,3460,200,0,28,116
11936,5830,200,0,92,115
9130,2082,200,0,19,103
8538,6520,200,0,182,100
9998,7790,200,0,78,100
10342,3022,200,0,93,99
12560,5288,200,0,31,99
10002,6608,200,0,11,96
6736,8454,200,0,132,95
11935.312,4104.409,200,0,82,93
4448,11848,200,0,87,90
2252,9682,200,0,16,89
8198,10220,200,0,112,85
5891.3564,12852.546,200,0,15,77
12938,1892,200,0,14,74
9346,11372,200,0,14,73
5025.1084,10972.508,200,0,15,71
13434,2522,200,0,19,65
