x,y,team,type,popularity,score
11432,4828,200,3,1,435
12296,1346,200,3,1,271
11958,3682,200,3,1,263
11602,7062,200,3,3,239
11550,7072,200,3,3,239
11600,7074,200,3,3,239
5985.055,12769.724,200,3,2,220
5988,12762,200,3,2,220
5220,9186,200,3,1,203
11844,3926,200,3,3,201
11832,3848,200,3,3,201
11888,3900,200,3,3,201
12532,1466,200,3,1,196
12114,4676,200,3,1,185
11085.316,2165.1875,200,3,1,173
11720,4078,200,3,1,152
8308,6302,200,3,2,143
8362,6358,200,3,2,143
10110,4608,200,3,2,139
10074,4630,200,3,2,139
11750,3974,200,3,1,128
10923.592,9161.074,200,3,1,126
11854,5812,200,3,1,125
10336,3110,200,3,2,118
10372,3080,200,3,2,118
3064,9056,200,3,1,118
9772.919,6458.0254,200,3,1,114
9476,5606,200,3,7,111
9478,5620,200,3,7,111
9484,5584,200,3,7,111
10304,4832,200,3,1,107
9346,5650,200,3,5,105
10626,3012,200,3,2,103
4920,8406,200,3,1,103
9408,5616,200,3,8,100
9438,5632,200,3,8,100
9420,5614,200,3,8,100
9422,5630,200,3,8,100
9133.119,4009.414,200,3,1,99
10554,2996,200,3,5,99
10536,3080,200,3,4,97
10512,3024,200,3,4,97
10524,3048,200,3,4,97
6600,4660,200,3,2,89
6658,4692,200,3,2,89
3008,7300,200,3,1,87
4416,11810,200,3,1,82
6744,8404,200,3,1,82
8694,6702,200,3,1,81
3124,10804,200,3,1,81
10491.617,4304.087,200,3,1,79
5146,8578,200,3,1,74
7550,5202,200,3,1,73
10234,2928,200,3,2,73
10250,2930,200,3,2,73
2972,11262,200,3,2,71
10590,3326,200,3,1,71
2930,11192,200,3,2,71
12477.843,6729.8135,200,3,1,70
8486,4850,200,3,3,68
8502,4804,200,3,3,68
8516,4824,200,3,3,68
6638,8408,200,3,1,65
12500,5054,200,3,1,64
8574,6576,200,3,2,62
8554,6568,200,3,2,62
2294,13260,200,3,1,61
12388,5198,200,3,1,58
5832,12852,200,3,1,57
12031.547,3760.313,200,3,1,51
11656,1664,200,3,1,47
11927.316,5910.2246,200,3,1,45
10194,4876,200,3,1,41
6670,9554,200,3,1,35
2190,9944,200,3,1,31
6302,10094,200,3,1,30
9246,3754,200,3,1,29
3136,9954,200,3,1,25
13556,2720,200,3,1,22
6732,8554,200,3,1,19
12966,1962,200,3,1,17
11420,7218,200,3,1,12
11674,5682,200,3,1,7
7247.4434,12777.344,200,3,1,6
12914,1866,200,3,1,3
12384,1456,200,3,1,2
