x,y,team,type,popularity,score
11596,7146,100,3,241,122
9408.803,4705.3545,100,3,36,115
9750,6404,100,3,600,109
10658,4650,100,3,49,108
11870,5870,100,3,195,103
6472,10018,100,3,33,101
11223.965,3207.8726,100,3,26,101
9506,5626,100,3,487,100
7840,3544,100,3,53,99
8236,10244,100,3,396,97
7018,11388,100,3,106,93
3018.8271,8904.418,100,3,65,92
6700,8984,100,3,51,92
9110.014,7091.1523,100,3,194,89
10034,7792,100,3,343,88
7055.275,3151.6304,100,3,78,85
5131.699,8443.176,100,3,146,84
11772,4944,100,3,46,83
8050,11788,100,3,53,80
8070,6146,100,3,539,79
10290,2960,100,3,657,78
8568.922,4609.0205,100,3,113,78
7649.2227,9286.246,100,3,41,78
4422,11872,100,3,88,75
9800,3872,100,3,92,72
7926,7770,100,3,41,70
12286,1402,100,3,56,69
11930,3654,100,3,300,68
12679.292,4899.9785,100,3,200,68
5608,12796,100,3,31,68
9276,11396,100,3,29,68
2416,9730,100,3,26,65
9216,2130,100,3,93,64
2944,11020,100,3,52,64
6448,4724,100,3,95,62
6430,8214,100,3,189,57
4782,7018,100,3,59,57
12918,1896,100,3,102,52
1156,12092,100,3,27,52
13544,2710,100,3,94,50
