x,y,team,type,popularity,score
8423.762,2912.296,200,1,14,134
9808,2750,200,1,21,111
6594,4710,200,1,239,106
3020.4504,8382.077,200,1,12,106
11566,7104,200,1,82,102
5037.949,8385.273,200,1,18,100
7832,3570,200,1,93,98
9498,5628,200,1,330,96
11992,5734,200,1,87,95
9198,2096,200,1,70,92
9150,3902,200,1,31,91
11028.994,2308.435,200,1,52,90
7742,6020,200,1,35,90
3462,7684,200,1,13,89
10580,3018,200,1,4656,83
11944,4062,200,1,172,82
8568,4810,200,1,375,79
9863.764,6558.8335,200,1,77,76
6278,10154,200,1,28,76
5192,9190,200,1,94,70
10012,7756,200,1,39,67
8722,6704,200,1,459,65
5786.3496,7768.1133,200,1,38,65
6874.3423,3168.6768,200,1,30,65
4876.062,7157.637,200,1,21,65
3078,10894,200,1,199,59
2316,9766,200,1,28,59
13480,2780,200,1,193,57
12226,1262,200,1,149,57
12950,1890,200,1,109,56
8212,10276,200,1,29,55
4674.0117,12654.295,200,1,13,55
12686.722,6623.034,200,1,24,53
4348,11844,200,1,58,50
6885.2505,8606.743,200,1,219,47
8020.163,9297.174,200,1,21,46
12666,4896,200,1,96,45
5842,12800,200,1,53,42
1158,12152,200,1,23,27
