x,y,team,type,popularity,score
5424.248,10775.918,100,1,6,215
10370,4564,100,1,8,193
8023.157,5912.6973,100,1,6,191
9674,9342,100,1,6,179
4228,10276,100,1,7,172
8968,5454,100,1,6,147
6952,4724,100,1,12,147
4520,10370,100,1,26,132
7472.2656,5225.993,100,1,12,131
11523.887,9557.67,100,1,14,123
10622,4740,100,1,34,118
12732.615,7514.075,100,1,16,118
4668,10012,100,1,32,112
3604,9780,100,1,14,109
5816.574,10160.076,100,1,17,107
8590,5602,100,1,12,106
10970.987,11208.397,100,1,18,106
10346,4930,100,1,25,105
2758,7454,100,1,14,105
11690,6736,100,1,32,105
10445.953,4245.029,100,1,44,104
12458,7272,100,1,12,104
3777.6143,8558.069,100,1,6,104
3100,9838,100,1,6,99
7102,10034,100,1,19,96
11434,4836,100,1,16,92
6915.5645,9656.941,100,1,46,91
5077.1816,9998.958,100,1,58,90
6696,9190,100,1,56,89
10865.318,6855.1846,100,1,125,89
11914.75,6488.248,100,1,75,87
8302,8406,100,1,12,86
8342,3576,100,1,26,85
7152,7216,100,1,9,85
4379.3506,8207.146,100,1,14,84
3580,7320,100,1,7,84
10402,10316,100,1,6,84
12308.785,5806.6104,100,1,10,83
12062,7862,100,1,7,83
7472.842,5753.7236,100,1,7,83
5710,11058,100,1,22,82
11759.474,8861.778,100,1,54,81
12096,7454,100,1,46,81
10770,5098,100,1,36,81
11506,7182,100,1,160,80
7048,11404,100,1,336,80
7976,4818,100,1,8,80
7659.7334,9561.252,100,1,20,80
12305.172,6209.1465,100,1,24,80
3404,10044,100,1,12,80
9350.605,4603.2754,100,1,315,79
5038,8448,100,1,446,79
11668,5238,100,1,49,79
7806,3516,100,1,114,79
10822,10802,100,1,10,79
8232,11802,100,1,28,79
6210,10992,100,1,9,79
8422.879,9589.742,100,1,28,78
6574,10006,100,1,24,78
6710,3070,100,1,93,77
794,8336,100,1,20,77
5356,9152,100,1,158,76
2788,9560,100,1,15,76
11316,11058,100,1,18,76
7008,3128,100,1,166,76
10521.772,9159.405,100,1,26,76
9272,3808,100,1,7,76
9512.912,6933.2324,100,1,334,75
2268.9243,8200.18,100,1,18,75
8302,10150,100,1,1002,74
3290,7804,100,1,94,74
8876,5762,100,1,18,74
8296,5438,100,1,60,74
11320,5742,100,1,22,74
6805.9233,10907.774,100,1,12,74
9313.102,11454.297,100,1,77,73
7707.042,5458.75,100,1,18,73
11013.66,6351.8477,100,1,30,72
11663.676,2852.0984,100,1,14,72
7596,10026,100,1,13,71
11574,11306,100,1,6,70
8876,9024,100,1,7,70
7786,11750,100,1,372,69
13276,3200,100,1,32,69
8452,5932,100,1,6,69
9430.617,2206.5605,100,1,165,68
8854,8692,100,1,160,67
7633.15,6169.032,100,1,6,67
9422,5670,100,1,1762,66
7873.071,12370.897,100,1,6,66
7348,9784,100,1,185,65
4276.709,9089.219,100,1,54,65
10302,12302,100,1,6,65
13162,7614,100,1,20,65
6902,8928,100,1,218,64
9418.372,12456.734,100,1,8,64
12458,11086,100,1,18,64
11214,4552,100,1,84,64
11336,8396,100,1,10,64
5828,13308,100,1,25,64
6007.2236,9798.75,100,1,70,63
9876,6520,100,1,954,63
8557.52,4553.9844,100,1,63,63
6423.825,12808.023,100,1,6,63
8334,6432,100,1,181,62
8628,6636,100,1,56,62
7317.168,2402.1553,100,1,8,62
12128,9908,100,1,22,62
8452,7822,100,1,32,62
11762,5764,100,1,340,61
4762,6960,100,1,57,61
7918,7576,100,1,48,61
10157.982,12011.162,100,1,100,61
6764,12906,100,1,6,61
8530,4854,100,1,222,60
9878,4916,100,1,33,60
6169.794,8092.551,100,1,476,60
11474,7640,100,1,13,60
10899.104,4213.7383,100,1,24,59
6596,4684,100,1,327,59
5998,5438,100,1,16,59
3078,8964,100,1,72,58
7874.791,9286.953,100,1,320,58
6277.6025,10308.727,100,1,142,58
8112,6206,100,1,1806,57
10968.977,9748.734,100,1,14,57
10106,12610,100,1,12,57
9922.598,8407.543,100,1,28,57
11246,5254,100,1,12,57
10177.031,3998.0762,100,1,72,56
8216,8042,100,1,32,56
5448,3312,100,1,25,56
4498,11444,100,1,22,56
7498.5,12574.779,100,1,20,56
3420.2842,8506.564,100,1,6,56
10230,9512,100,1,32,56
14064,7104,100,1,13,56
13932,6056,100,1,49,56
12388,5190,100,1,321,55
7940,7886,100,1,50,55
3988,9938,100,1,6,55
12683.654,4892.05,100,1,356,54
2354,9650,100,1,117,54
9100,2036,100,1,242,54
1248,12370,100,1,14,54
12170.228,10247.261,100,1,76,54
11852,3886,100,1,519,53
6574,8292,100,1,429,53
10390,3046,100,1,291,53
7021.677,10586.917,100,1,42,53
5840,3512,100,1,23,53
10044,10048,100,1,12,53
11982,8634,100,1,64,53
12282,6832,100,1,18,53
11813.13,4904.5835,100,1,93,52
6728,10498,100,1,9,52
12174.037,4545.051,100,1,85,52
8723.908,1716.7551,100,1,9,52
1798,13018,100,1,23,51
4520,11816,100,1,112,51
4882.2207,6507.562,100,1,40,51
7508,6890,100,1,6,51
13174.069,6407.7163,100,1,33,51
13616,2338,100,1,7,51
11747.806,8361.399,100,1,14,51
9754.692,3857.08,100,1,94,50
8935.16,10548.297,100,1,33,50
9428.16,7415.4673,100,1,12,50
5977.5522,2624.4932,100,1,12,49
4174.462,11807.811,100,1,192,49
11860,11800,100,1,20,49
9222,9522,100,1,16,49
12670,5358,100,1,99,49
9532,4248,100,1,27,48
11364.404,10547.198,100,1,8,48
9936,7978,100,1,106,47
3024,10982,100,1,130,47
11212.512,3184.098,100,1,72,47
5936,12750,100,1,90,47
9677.002,8749.283,100,1,14,47
11824,10380,100,1,60,46
5480.4185,10353.3545,100,1,10,46
6723.919,2507.4993,100,1,6,46
6460,9422,100,1,16,45
5813.791,10557.229,100,1,180,45
10222.81,2196.8054,100,1,34,45
12485.871,4500.7563,100,1,42,45
12946,2012,100,1,254,44
898,7988,100,1,30,44
12298,1382,100,1,230,43
13402,2574,100,1,740,43
6280,9148,100,1,30,43
4934,3122,100,1,57,43
6172.796,13193.627,100,1,9,42
13172.393,12558.551,100,1,9,42
2176,9990,100,1,102,41
11640,10920,100,1,25,41
7559.2466,2147.7288,100,1,38,41
5480,12630,100,1,69,40
9174,9194,100,1,18,40
2818,10334,100,1,15,40
12773.311,6307.792,100,1,19,39
6574,11480,100,1,18,39
7555.3193,8201.941,100,1,21,39
6423.7686,12003.365,100,1,12,39
3452,11750,100,1,9,39
8784,6088,100,1,26,38
7218,14036,100,1,24,38
6390,6566,100,1,9,37
8654.538,11061.389,100,1,12,37
10330,8838,100,1,24,37
10727.354,7158.278,100,1,8,36
3392,11106,100,1,10,36
9777.039,2392.9988,100,1,36,36
12944,3352,100,1,63,35
11248,4206,100,1,22,35
6826.329,5607.4263,100,1,134,35
3723.69,5852.7104,100,1,8,35
13105.131,5661.1875,100,1,48,35
8454.629,11398.434,100,1,16,35
7936,8434,100,1,9,35
7488,7464,100,1,26,33
10746,8914,100,1,21,32
1234,12066,100,1,46,32
4326,9530,100,1,80,32
3766,11136,100,1,20,32
11704,2142,100,1,28,31
13268.381,1609.9786,100,1,12,31
4248,5878,100,1,23,30
2226,13396,100,1,32,30
9319.363,3152.8423,100,1,6,30
14040,6800,100,1,33,29
9379.542,8600.441,100,1,7,29
12434.404,8507.551,100,1,10,29
10516,11602,100,1,16,28
7026,6886,100,1,16,28
9106,6108,100,1,18,28
5752,1116,100,1,9,28
6988,7544,100,1,30,26
4020,7940,100,1,16,26
9156,9862,100,1,9,26
2552,13598,100,1,24,25
2001.7301,8406.614,100,1,16,24
5782,9142,100,1,6,23
10836,1702,100,1,6,23
5937.957,7672.3584,100,1,6,23
11022,7500,100,1,8,23
13268,10280,100,1,64,21
10204,12978,100,1,9,21
10279.854,6296.2676,100,1,9,20
7670,808,100,1,7,18
4930.622,13143.785,100,1,9,17
2352,7238,100,1,27,17
11330,1492,100,1,6,17
1342,8914,100,1,16,17
2140,5096,100,1,6,16
7888.4473,11266.553,100,1,6,16
2976,8154,100,1,9,16
13104,4940,100,1,7,15
2421.1614,11643.722,100,1,16,14
