x,y,team,type,popularity,score
4694,9968,100,3,25,162
11810,5864,100,3,479,154
7874.0576,11750.176,100,3,105,144
6821.464,10651.794,100,3,45,139
8250,10228,100,3,787,133
9456,5658,100,3,1346,129
5276,9164,100,3,878,123
3362,7726,100,3,237,118
10734,6940,100,3,45,116
7442,9658,100,3,29,109
6304,10036,100,3,341,106
8504,4854,100,3,489,103
9946,7868,100,3,354,103
9855.155,6580.625,100,3,226,103
9406,11430,100,3,64,101
9396,4284,100,3,99,99
11704,4048,100,3,489,98
6788,3136,100,3,55,97
11355.611,3090.898,100,3,40,96
7944,3500,100,3,102,94
8236,6366,100,3,385,93
5740,3504,100,3,103,92
6688,8430,100,3,92,91
9034,2042,100,3,191,90
11788,4948,100,3,75,89
6572,4508,100,3,38,89
3106,10866,100,3,430,85
10528,3080,100,3,196,84
4408,11758,100,3,230,83
4662,6958,100,3,40,83
6816.7246,5608.1113,100,3,79,78
2410,9736,100,3,26,78
12600,5282,100,3,68,70
7844,7726,100,3,74,68
5508,12640,100,3,73,65
13536,2804,100,3,348,64
6624,11460,100,3,29,63
10264.23,2185.7935,100,3,45,59
12154,1300,100,3,274,52
2284,13394,100,3,45,36
