x,y,team,type,popularity,score
5094,10890,200,2,24,98
9892,4764,200,2,72,92
8334,6392,200,2,116,85
5302,10408,200,2,75,84
10964,4336,200,2,35,81
4814,10310,200,2,30,79
4230,4528,200,2,15,75
9316,2220,200,2,42,74
8484,4750,200,2,117,71
5218,9150,200,2,72,68
4356,11454,200,2,16,67
11574.224,7209.094,200,2,38,66
10244,2560,200,2,25,64
11820,5962,200,2,208,63
4804,7188,200,2,81,63
4878,8388,200,2,46,63
2930,9048,200,2,86,62
5519.8916,3406.4058,200,2,60,62
9304,5630,200,2,183,61
12594,6596,200,2,42,60
3298,7878,200,2,304,59
6298,10052,200,2,51,59
8056,3376,200,2,100,58
14008,7012,200,2,20,57
11960,5092,200,2,16,57
8762,6716,200,2,18,56
7925.8213,11743.584,200,2,24,55
6654,3174,200,2,28,54
3114,10874,200,2,39,53
8288,10136,200,2,130,52
6560,4730,200,2,220,51
4060,7934,200,2,18,51
9786,2560,200,2,16,51
7040,3058,200,2,72,50
10142,7934,200,2,38,50
2334,9712,200,2,33,50
5682,12824,200,2,24,50
11840,3740,200,2,64,48
6814.374,8910.596,200,2,36,48
12426,1394,200,2,12,47
7812,772,200,2,21,46
10302,2990,200,2,142,44
6458,8166,200,2,96,43
12644,5186,200,2,60,41
9858,6456,200,2,41,41
2456,13550,200,2,35,36
10104,4342,200,2,12,30
4698.3774,12008.771,200,2,12,28
