x,y,team,type,popularity,score
4960,1148,200,3,9,179
4121.5596,10357.08,200,3,10,175
10764,5490,200,3,7,162
10102,1374,200,3,6,150
3138,6590,200,3,15,142
3412,3040,200,3,16,141
4477.8076,10608.012,200,3,8,140
10292,5282,200,3,16,130
10742,5046,200,3,26,127
3623.6782,7708.1025,200,3,21,126
5672.797,9532.572,200,3,115,123
4072,8560,200,3,9,114
3836,10666,200,3,6,111
7452,3582,200,3,6,110
3066,8352,200,3,36,108
7214,1232,200,3,9,108
11222,4106,200,3,10,105
10926.401,7228.3794,200,3,6,103
6860,5168,200,3,6,103
5098,10050,200,3,84,101
10356,4444,200,3,106,99
9470,4830,200,3,17,99
10622,4646,200,3,57,97
5316,10412,200,3,58,96
10413.473,3406.3381,200,3,9,96
5807.4023,10403.463,200,3,16,96
4120,8032,200,3,26,94
3772.4375,11612.826,200,3,7,93
8256,1640,200,3,27,92
2554,7142,200,3,6,90
6960,4266,200,3,6,90
7658.633,9458.316,200,3,12,89
5802,3532,200,3,28,87
5466,990,200,3,9,87
7828,3588,200,3,386,86
3004,7294,200,3,99,85
9790,4754,200,3,153,85
8834.182,5063.251,200,3,63,83
10914,9944,200,3,16,83
5329.355,10813.663,200,3,207,82
5102,7900,200,3,112,82
10944.984,2569.1577,200,3,17,82
1327.9227,13293.459,200,3,7,82
10764.984,8457.422,200,3,10,82
7322,7336,200,3,36,82
12474.484,6708.551,200,3,8,81
13270.541,1611.779,200,3,18,81
7920,5190,200,3,15,79
8264,11702,200,3,10,79
5718.791,10856.777,200,3,25,79
13163.166,6357.084,200,3,6,78
2728.61,8463,200,3,57,78
7113.037,8651.68,200,3,7,78
11248,5068,200,3,34,77
2571.082,4662.51,200,3,11,77
8920,5770,200,3,15,77
3336,3774,200,3,49,77
3536,10532,200,3,8,76
10002,5476,200,3,12,76
3488,7334,200,3,42,76
5088,8544,200,3,542,75
7810,4298,200,3,58,75
5330.3525,9607.975,200,3,27,75
6292.1577,3615.7747,200,3,24,75
9923.898,1757.8927,200,3,8,75
7646,2130,200,3,27,75
6227.242,4207.664,200,3,30,75
5310,9146,200,3,826,74
5440,3382,200,3,111,74
3052,9052,200,3,363,74
7410,4908,200,3,30,74
9404,5690,200,3,3528,73
7187.911,5616.229,200,3,201,73
7120,3052,200,3,835,73
2278.6523,8188.9873,200,3,6,73
6704,3060,200,3,97,72
2878.6328,6259.6914,200,3,22,72
3280,7784,200,3,305,72
4714,7254,200,3,250,72
10877.578,4358.9336,200,3,60,72
6104,7046,200,3,9,72
7612,6832,200,3,6,72
6678,11670,200,3,6,72
10222,2852,200,3,84,71
10572,5722,200,3,50,71
6202,10596,200,3,9,71
11586,7164,200,3,1035,70
10112,4666,200,3,301,70
2292.565,7766.38,200,3,20,70
6526,4704,200,3,1013,69
8298,5394,200,3,105,69
6660,9518,200,3,31,69
8196,4242,200,3,15,69
3190,9492,200,3,10,69
4654,4872,200,3,32,69
5074.3057,10972.633,200,3,49,69
6143.923,3910.2324,200,3,45,69
9137.961,6515.392,200,3,7,69
8310,4818,200,3,74,68
4700,10118,200,3,100,68
7322.6943,5210.784,200,3,28,68
4980,9616,200,3,20,68
8686,4732,200,3,176,68
8126,3448,200,3,92,67
7373.2925,10807.751,200,3,6,67
5424.761,2607.542,200,3,24,67
11418.295,5488.508,200,3,7,67
4676.8135,2558.0254,200,3,38,66
5773.833,4157.7954,200,3,18,66
7500,7680,200,3,16,66
3782.9795,8707.01,200,3,80,65
6228.294,5320.209,200,3,70,65
8874.877,1711.1279,200,3,52,65
9721.295,7374.4277,200,3,13,65
5419.5996,6308.041,200,3,24,65
2223.9048,5514.0996,200,3,9,65
9778,4098,200,3,30,64
3146.2612,5955.0986,200,3,69,64
11543.375,8770.049,200,3,14,64
12734.346,5906.5996,200,3,15,64
4920,7004,200,3,64,63
3324.9258,4478.4033,200,3,7,63
8140,5654,200,3,150,63
8978,4524,200,3,30,62
7742,4938,200,3,68,62
7554,3958,200,3,8,62
8090,6238,200,3,425,62
5568,12668,200,3,53,61
9147.696,3953.4644,200,3,66,60
6282.83,10257.525,200,3,298,60
12582,5282,200,3,372,60
6121.916,7408.0586,200,3,10,60
12228.34,10060.005,200,3,6,60
12382.656,7908.336,200,3,18,60
6862.1396,8834.253,200,3,28,60
7920,5978,200,3,185,59
11808,3934,200,3,939,59
8348,6422,200,3,302,59
8528,5708,200,3,106,59
4578,6148,200,3,13,59
3741.9766,5221.422,200,3,20,59
6810.012,5612.422,200,3,161,58
10128.257,3953.6577,200,3,96,58
9872,6388,200,3,468,58
11874.487,5958.0464,200,3,624,58
12014,7376,200,3,18,58
7770,830,200,3,35,58
4750,4494,200,3,32,58
4454,9666,200,3,28,58
10212,8766,200,3,8,58
2019.5339,8765.076,200,3,8,58
11140,12154,200,3,16,58
9580.235,3568.1504,200,3,10,57
4022,4042,200,3,36,57
10433.546,6664.616,200,3,7,57
10470,3056,200,3,719,56
7062,7082,200,3,54,56
11085.316,2165.1875,200,3,138,56
2358,9202,200,3,9,56
5636.053,7866.5933,200,3,76,55
4590,2928,200,3,35,55
8178,10204,200,3,266,55
6236,8970,200,3,21,55
3823.1187,6712.265,200,3,64,55
9118,11420,200,3,55,54
2838,7566,200,3,20,54
7058,11344,200,3,70,54
2609.129,8035.0166,200,3,16,54
13628,2356,200,3,8,54
8775.02,6714.486,200,3,1432,53
9162,2028,200,3,272,53
10022,7864,200,3,259,53
7782,5670,200,3,55,53
8412,2842,200,3,19,53
912,10602,200,3,12,53
7875.309,11737.467,200,3,65,52
3104,10788,200,3,448,52
5924.881,7664.341,200,3,440,52
4842,10684,200,3,20,52
7646,7316,200,3,21,52
10519.28,2186.5557,200,3,16,52
6764,8522,200,3,497,51
4364,11738,200,3,122,51
4636,6852,200,3,96,51
2678,6658,200,3,13,51
11902,2440,200,3,9,51
10450,1776,200,3,18,51
3468,11094,200,3,8,51
9825.427,2775.757,200,3,19,50
4674,12014,200,3,142,49
2388,9692,200,3,140,49
11582,7702,200,3,6,49
11278.156,9015.711,200,3,42,49
2024.1475,7910.8105,200,3,6,49
4364,4662,200,3,26,49
3194,9846,200,3,80,48
6574,6652,200,3,78,48
9458,4270,200,3,24,47
5820,6196,200,3,48,47
12433.795,8453.542,200,3,7,47
2225.669,4722.3223,200,3,80,47
10024.703,2302.2393,200,3,13,47
2812,3062,200,3,6,47
1192.9174,1612.0217,200,3,9,47
7034,10612,200,3,8,46
3126,6972,200,3,25,46
7340.888,6414.4536,200,3,39,46
11974,3622,200,3,840,46
6728,10086,200,3,57,46
5162,5246,200,3,24,46
10605.254,9219.609,200,3,60,45
5985.055,12769.724,200,3,80,45
12783.629,6357.1836,200,3,16,45
11552,4860,200,3,33,45
6958,9322,200,3,6,45
6522.4155,7260.571,200,3,50,45
8023.9106,11224.43,200,3,28,45
2948,11132,200,3,234,44
4016,6012,200,3,21,44
2276,13300,200,3,38,43
3746,9162,200,3,9,42
8668,1246,200,3,6,42
2968,4570,200,3,10,42
11428.253,10182.086,200,3,9,42
7696.8604,8919.9,200,3,6,42
10328.608,6349.1616,200,3,8,42
2474,1444,200,3,16,41
7156.041,5989.211,200,3,6,41
12982,1944,200,3,251,40
12667.977,4898.09,200,3,322,40
1698,12904,200,3,28,40
8030.8223,9309.086,200,3,84,40
12186,1364,200,3,864,40
13534,2766,200,3,1263,39
2836,10380,200,3,88,39
6690,11356,200,3,114,38
7236,6722,200,3,27,38
834,8134,200,3,19,38
13342,2532,200,3,99,37
2012.0883,8413.155,200,3,16,37
4724.4355,12661.465,200,3,16,37
14136.864,6960.295,200,3,66,37
2648,13534,200,3,130,37
8977.421,12357.484,200,3,7,37
11114.979,7818.8555,200,3,8,36
8424,992,200,3,9,36
7352.6904,2345.9392,200,3,17,36
4507.625,7574.124,200,3,6,36
11656,1664,200,3,30,36
5436.6323,2160.0771,200,3,6,36
5640,5720,200,3,7,36
4880,5360,200,3,72,36
12010,10640,200,3,6,35
12486,1430,200,3,296,34
6496,8156,200,3,77,34
12108,9116,200,3,8,34
7896,7750,200,3,20,34
1226,12124,200,3,66,34
12258,2144,200,3,16,34
5322,5594,200,3,42,33
11850,2010,200,3,6,33
7820,8614,200,3,20,33
1648,8434,200,3,6,32
5873.8286,2507.7642,200,3,12,31
8982.328,12657.777,200,3,6,31
9380.353,3142.1501,200,3,8,30
12087.51,6903.6484,200,3,10,30
5398,12106,200,3,6,30
7622.699,6162.9424,200,3,86,29
12266,8806,200,3,18,29
7172,14124,200,3,8,29
7618,1692,200,3,10,28
7300,8060,200,3,18,28
13052,1402,200,3,9,27
11778.176,10073.564,200,3,12,27
9850,4420,200,3,54,26
11898,5294,200,3,39,26
4368,3258,200,3,8,25
6728.664,2496.773,200,3,9,24
6699.85,10484.826,200,3,8,24
6662,9168,200,3,7,23
12688,7444,200,3,18,23
4873.203,11512.727,200,3,9,22
2477.2925,8908.055,200,3,6,22
8000,2012,200,3,9,21
8088,8080,200,3,10,17
9152.299,7035.0137,200,3,7,16
8676,7780,200,3,6,15
3462,6414,200,3,9,15
3004,13062,200,3,25,14
3040.1792,12451.693,200,3,6,12
11078,1280,200,3,8,9
