x,y,team,type,popularity,score
11792,3904,100,1,3054,205
8318,10208,100,1,2472,197
9984,7878,100,1,1791,148
4612,9996,100,1,66,143
5180,9078,100,1,1272,141
9712,9286,100,1,21,125
11618,7138,100,1,1011,123
10362,4742,100,1,388,118
9434,5604,100,1,1005,117
7559.9785,5690.0625,100,1,38,116
8208,6336,100,1,1212,115
4460,10466,100,1,39,115
5174.37,10010.529,100,1,83,111
12732.615,7514.075,100,1,20,108
4898,8384,100,1,478,106
10899.778,8147.7144,100,1,196,106
11220,6130,100,1,330,106
12166,1340,100,1,1287,103
11330,6780,100,1,17,103
9121.5625,7104.8887,100,1,1026,102
6265.544,8037.7095,100,1,940,101
10780,7464,100,1,20,99
6988,3678,100,1,22,97
6661.2637,8999.234,100,1,618,97
11718,5856,100,1,487,96
8600,10776,100,1,11,96
11996,6668,100,1,139,94
9501.115,6936.365,100,1,478,93
5810.593,10105.58,100,1,152,93
11202,4542,100,1,192,92
12078,7288,100,1,327,91
9968,6522,100,1,527,90
8376,4900,100,1,518,88
7772.9805,9291.358,100,1,588,88
12520,5184,100,1,819,88
10606,5096,100,1,196,88
10382,2932,100,1,669,86
9823.038,4916.1763,100,1,78,86
4642,9480,100,1,28,86
7073.12,3157.2244,100,1,121,86
7216,9674,100,1,312,86
6348,10106,100,1,443,85
2940,7262,100,1,23,85
10342,4216,100,1,67,85
4248,9572,100,1,132,85
7018,11284,100,1,145,84
9262,11378,100,1,290,84
7002,10060,100,1,156,84
8300,3528,100,1,395,84
7816,7762,100,1,792,83
10107.64,12553.592,100,1,13,82
11519.379,9545.578,100,1,26,82
6516,4648,100,1,490,81
8208,8080,100,1,222,81
4309.407,8310.066,100,1,18,81
8473.876,9608.518,100,1,49,81
11027.568,6507.647,100,1,67,80
7976,4818,100,1,37,80
9632,4102,100,1,504,79
13472,2586,100,1,762,79
12724,2786,100,1,42,79
9322,4364,100,1,243,79
5786,10722,100,1,109,77
3290,7804,100,1,190,77
7772,3616,100,1,170,77
7312,7634,100,1,21,77
4775.468,12196.584,100,1,34,76
6100.113,9707.863,100,1,82,76
12305.172,6209.1465,100,1,38,75
7796,11780,100,1,206,75
8210,11758,100,1,121,75
12156,8224,100,1,56,74
10707.672,6955.721,100,1,132,74
10873.445,9154.816,100,1,20,74
8786,8660,100,1,222,73
11002,11030,100,1,16,73
7173.92,10639.123,100,1,50,72
6652,3158,100,1,53,72
2953.8076,8935.703,100,1,312,72
11771.785,8906.891,100,1,52,72
6716,9540,100,1,43,72
4260.3145,9092.422,100,1,53,71
7484,4838,100,1,22,71
12060,7756,100,1,100,71
10901.7295,4204.395,100,1,85,70
13454,3324,100,1,85,69
12914,1828,100,1,444,68
12065.526,4541.0303,100,1,360,68
10184,10202,100,1,37,68
3664,9728,100,1,29,68
12272,10240,100,1,228,68
3218.7227,6256.9316,100,1,66,68
7910,4088,100,1,18,68
6298,9224,100,1,258,67
7814,5354,100,1,46,67
5614,12934,100,1,54,66
4698,7160,100,1,169,66
8640,5880,100,1,48,66
2402,8184,100,1,14,66
9152,9140,100,1,71,65
4518,11812,100,1,297,65
3546,8578,100,1,12,65
2150,9484,100,1,141,65
8434,8416,100,1,158,64
10030.408,3883.0781,100,1,168,64
8696,3778,100,1,20,64
12458,11086,100,1,36,64
9240,2160,100,1,183,63
7557.1895,8206.521,100,1,204,63
13162,7614,100,1,24,62
13804,12068,100,1,15,62
5548,3270,100,1,124,61
12976.221,3607.5942,100,1,38,61
11772.951,4955.6475,100,1,224,61
6654,10544,100,1,57,61
7626,9892,100,1,50,60
11860,11800,100,1,32,60
8510,6676,100,1,173,59
13155.395,6405.963,100,1,76,59
3064,9444,100,1,12,59
5828,13308,100,1,30,59
3019.088,10805.85,100,1,293,59
10447.142,7858.72,100,1,33,59
794,8336,100,1,36,59
6890,8580,100,1,119,58
6423.825,12808.023,100,1,11,58
11573.885,10460.7,100,1,70,58
11223.721,3207.31,100,1,150,58
13932,6056,100,1,49,58
7690,7126,100,1,30,58
11232,7500,100,1,57,57
10276.348,9555.1,100,1,18,57
2223.8945,5058.0166,100,1,20,57
2906,11354,100,1,319,56
10270,12032,100,1,34,56
10971.089,9754.059,100,1,45,55
12737.969,5904.633,100,1,120,54
5173.828,7557.0557,100,1,12,53
11246,5254,100,1,96,52
8884.141,10454.18,100,1,81,52
6468,12010,100,1,93,51
7204,7120,100,1,46,51
5812,1278,100,1,18,50
9106,6108,100,1,24,50
3974.5862,11189.274,100,1,65,50
9814.199,8740,100,1,21,46
6823.574,5607.6914,100,1,164,45
11580,11060,100,1,21,45
10432.515,2187.2813,100,1,39,45
10790,10508,100,1,28,45
8406,2100,100,1,15,45
10684,5716,100,1,18,45
13103.348,5712.1973,100,1,20,44
7619.675,2104.0757,100,1,52,44
14046,7060,100,1,156,44
3060,6654,100,1,104,44
8198,5676,100,1,68,43
3723.69,5852.7104,100,1,34,43
4907.911,3101.2903,100,1,58,43
12740.354,6562.6304,100,1,18,43
2192,9912,100,1,103,42
1630,12870,100,1,42,42
814,7922,100,1,17,42
10390,8842,100,1,22,42
3520,10564,100,1,40,40
13446,1642,100,1,20,40
5921.3926,2560.7192,100,1,69,39
9923.988,2358.2441,100,1,43,38
6326,13362,100,1,24,38
6502,11340,100,1,44,37
1148,12324,100,1,76,37
11236,11414,100,1,16,37
7178,14028,100,1,21,37
12823.844,6958.3574,100,1,33,37
5858.2905,2009.8486,100,1,12,35
8454.629,11398.434,100,1,16,35
6804,6214,100,1,16,35
2290,13294,100,1,219,33
2818,10334,100,1,24,32
6312,6476,100,1,14,31
6712,6650,100,1,26,26
2644,13496,100,1,49,26
4770,13186,100,1,18,26
7062,13576,100,1,15,25
12574,11560,100,1,12,24
7790,788,100,1,30,23
3096,13110,100,1,16,21
2514,7340,100,1,11,18
1342,8914,100,1,16,17
6216,5738,100,1,14,15
2421.1614,11643.722,100,1,16,14
