x,y,team,type,popularity,score
7078.336,10599.896,100,3,26,158
11602,7082,100,3,299,151
5004,10134,100,3,74,135
7772,11754,100,3,124,130
9422,5648,100,3,1504,128
8210,10134,100,3,300,126
5248,9098,100,3,1740,124
3244,7798,100,3,145,112
4970.852,8338.579,100,3,118,111
9373.785,7005.733,100,3,192,108
6874,11420,100,3,55,108
5615.3867,10994.809,100,3,32,108
2901.6409,9008.718,100,3,85,106
6222,10394,100,3,64,106
10062,7738,100,3,253,104
8318,3566,100,3,33,102
11868.642,4808.377,100,3,71,99
8576,4746,100,3,397,98
11942,10320,100,3,24,98
8294,6364,100,3,352,96
10206,4496,100,3,28,96
6573.3696,9062.113,100,3,56,94
9052,2078,100,3,202,92
6626,4680,100,3,423,90
12682,4922,100,3,183,88
6992,3070,100,3,108,88
11902,3752,100,3,465,87
4800,7038,100,3,134,86
10416,3028,100,3,554,85
5632,3510,100,3,100,83
4430,11876,100,3,135,74
13592,2832,100,3,74,74
6821.3384,5557.2944,100,3,87,73
13021.227,1804.0322,100,3,32,73
6424,8124,100,3,195,66
14088,6892,100,3,37,66
2940,11258,100,3,373,62
2118.0667,8302.102,100,3,33,58
12170,1360,100,3,329,54
2414,13428,100,3,27,43
