x,y,team,type,popularity,score
4546,9946,100,2,12,149
4996,10080,100,2,52,102
7218,11362,100,2,12,100
6682,8752,100,2,36,85
11746,5694,100,2,21,79
12612,4982,100,2,48,75
9880,4740,100,2,124,72
7286,14114,100,2,12,72
11612,7118,100,2,65,70
4708,10450,100,2,24,68
7940,11800,100,2,125,61
5572.2803,3501.2783,100,2,39,60
10520.465,3665.8906,100,2,16,60
3092,9088,100,2,23,58
8550,4696,100,2,180,57
7148,3072,100,2,23,55
8342,6328,100,2,183,54
9762,6344,100,2,80,54
8222,3466,100,2,26,54
8296,10276,100,2,321,53
9914,7830,100,2,98,53
9330,5786,100,2,41,53
9854,3966,100,2,19,53
6284,10180,100,2,238,52
10382,3012,100,2,56,51
6582,8364,100,2,74,50
6244,10650,100,2,24,49
3412,7768,100,2,204,48
5214,9108,100,2,65,48
4356,11878,100,2,26,47
5186,8566,100,2,36,46
3132,10822,100,2,28,46
4830,7090,100,2,55,45
6618,4666,100,2,68,44
14046,7080,100,2,54,43
9250,11286,100,2,48,42
10816,4558,100,2,11,42
9270,2232,100,2,81,38
10192,4290,100,2,14,38
11848,3890,100,2,59,37
12290,8568,100,2,14,33
10719.071,9850.759,100,2,25,32
12020,4850,100,2,49,31
10023.98,9257.561,100,2,35,29
