x,y,team,type,popularity,score
11870,7424,100,3,43,163
11823.664,6559.9473,100,3,62,161
4850,10134,100,3,139,151
7775.7056,11734.049,100,3,114,134
9458,5708,100,3,910,132
8208,10188,100,3,495,128
9344,11470,100,3,113,121
9770,6478,100,3,240,119
10858,4404,100,3,37,119
9354,4532,100,3,159,118
7038,11332,100,3,165,115
10160,4804,100,3,69,113
3014,8998,100,3,138,111
7725.6016,9291.574,100,3,116,110
6276,10124,100,3,583,106
9990,7858,100,3,340,106
5223.359,8506.819,100,3,108,106
6842,3084,100,3,67,102
11860.932,4807.828,100,3,65,102
8508,4810,100,3,560,101
5866,12752,100,3,71,94
7122.9023,8657.434,100,3,55,93
5796,3556,100,3,51,93
11219.962,3191.4116,100,3,44,92
12634,5068,100,3,64,90
8136,6156,100,3,841,89
11932,3822,100,3,303,89
10286,2938,100,3,2174,87
6590,4746,100,3,1030,87
3062,10864,100,3,475,85
7966,3454,100,3,88,85
9005.0625,2011.2894,100,3,123,84
6172.1563,8102.8516,100,3,256,78
4214,11898,100,3,157,74
13046,1962,100,3,114,73
2105.0313,8290.363,100,3,32,58
2572,13538,100,3,33,57
14046,6882,100,3,30,56
12158,1338,100,3,318,53
2214,9892,100,3,67,53
