x,y,team,type,popularity,score
6944,11396,100,0,13,150
11550,7134,100,0,47,127
6860,3050,100,0,12,119
3430,7712,100,0,21,112
9490,5580,100,0,44,110
4874,10170,100,0,92,101
8250,10194,100,0,74,98
5344,9162,100,0,31,95
4234,11810,100,0,12,95
8550,4712,100,0,54,92
4752,7190,100,0,45,90
3062,9006,100,0,32,85
6562,4680,100,0,140,84
8256,6342,100,0,36,83
9118,11390,100,0,11,82
9930,6538,100,0,21,81
8066,3462,100,0,12,79
6228,10206,100,0,34,78
7808,11842,100,0,12,77
10328,2972,100,0,32,76
5573.148,3505.3586,100,0,27,76
12564,5132,100,0,11,69
6274,8122,100,0,34,61
3096,10804,100,0,22,60
9824.453,3856.1558,100,0,24,55
