x,y,team,type,popularity,score
4216,9568,100,0,6,195
11020,8560,100,0,9,159
8856,4032,100,0,6,122
6692,3092,100,0,18,108
12252.729,5218.47,100,0,17,104
10322,4438,100,0,63,97
4792,10234,100,0,107,95
2722,7198,100,0,9,95
1434.7688,13386.709,100,0,6,95
4526,10432,100,0,12,94
6626,10042,100,0,9,93
9904,6578,100,0,67,88
7872,11826,100,0,290,87
9380,11454,100,0,52,87
3568,8296,100,0,16,86
10869.932,4353.4424,100,0,16,84
5897.4,12869.553,100,0,12,84
4977.885,9998.402,100,0,76,83
11738,5778,100,0,42,82
5260,9136,100,0,406,79
1706,12952,100,0,16,79
11518,7186,100,0,89,78
9690,6304,100,0,124,78
5300,10406,100,0,9,77
8344,10134,100,0,58,76
9423.723,4157.8643,100,0,96,75
11713.836,9217.883,100,0,6,75
2090,13518,100,0,16,75
10058,7754,100,0,103,74
3426,7684,100,0,66,74
6802,11464,100,0,21,74
9346,5674,100,0,540,73
12574,5008,100,0,11,72
7182,6790,100,0,6,70
1312,12510,100,0,27,69
5480,12662,100,0,170,68
5804,10350,100,0,6,68
10830,5154,100,0,42,68
2986,8954,100,0,712,67
7066,3076,100,0,94,67
10092,10110,100,0,6,67
13512,2394,100,0,16,66
8532,4804,100,0,321,65
10070,4698,100,0,216,65
4426,11806,100,0,126,63
5470,3384,100,0,24,63
11794,4082,100,0,286,63
8278,6464,100,0,198,62
9315.106,4514.384,100,0,37,62
6304,10116,100,0,169,61
5126.8066,8446.948,100,0,74,60
11424.887,7503.833,100,0,16,60
6538,4752,100,0,471,59
11876,3786,100,0,528,59
8080,6192,100,0,254,59
9454,2134,100,0,60,57
10346,3018,100,0,980,56
13550,12328,100,0,9,56
12056,7366,100,0,25,56
4762,7166,100,0,128,55
8654,6722,100,0,30,55
9804,3914,100,0,47,53
9082,2072,100,0,165,53
7992,5014,100,0,9,53
3050,10976,100,0,144,52
6542,8352,100,0,91,52
8072,3192,100,0,6,52
12584,5364,100,0,9,51
12980,1944,100,0,81,49
5818,3518,100,0,30,49
6827.228,5608.5225,100,0,6,49
2442,8804,100,0,16,49
9832,4904,100,0,20,48
8118,5714,100,0,12,48
6292,8106,100,0,342,47
7708,5520,100,0,6,47
12330,1390,100,0,96,47
6794,8544,100,0,25,41
2238,9810,100,0,18,40
12096,4622,100,0,9,36
8172,4760,100,0,12,33
11368,4690,100,0,16,31
12354,10388,100,0,16,30
13168.33,6310.5903,100,0,25,30
14102,6976,100,0,6,27
7192,8588,100,0,9,23
6478,6624,100,0,8,15
