x,y,team,type,popularity,score
7874,3546,200,3,214,155
9880,4758,200,3,43,147
2892.9019,8422.203,200,3,30,141
9540,5582,200,3,288,139
6546,4736,200,3,746,130
4972,8436,200,3,204,128
5432.055,10769.737,200,3,128,126
6898,3182,200,3,110,126
5294,9174,200,3,1472,125
5550,3512,200,3,122,119
7180,5488,200,3,46,116
8558,4794,200,3,1890,112
9802,6424,200,3,362,112
6416,10070,200,3,66,108
11887.076,5974.6563,200,3,240,102
7732,11778,200,3,71,98
11758,3966,200,3,807,97
3780.9497,8764.459,200,3,75,97
4828,7008,200,3,99,96
9088,11408,200,3,59,95
7866,864,200,3,27,95
8478,6490,200,3,332,93
5780,12728,200,3,55,93
10629.625,3011.989,200,3,1249,89
10046,7834,200,3,247,85
2428,9724,200,3,32,85
8302,10166,200,3,383,84
7758,6082,200,3,46,84
6846,8510,200,3,377,83
4386,11788,200,3,184,83
11030.68,2308.5664,200,3,42,81
7058,6940,200,3,40,81
6516,11358,200,3,43,79
9084,4176,200,3,34,73
1798,13052,200,3,37,67
2606,13484,200,3,54,63
12570,4958,200,3,141,59
13388,2454,200,3,47,58
12352,1408,200,3,207,54
10674.812,9205.326,200,3,102,52
