x,y,team,type,popularity,score
3070,9058,200,0,70,211
5204,9254,200,0,61,166
3416,7684,200,0,26,160
6504,4640,200,0,104,147
7980,3450,200,0,21,142
9422,5682,200,0,1496,136
8502,4860,200,0,263,132
4780,7214,200,0,49,128
9094,2074,200,0,15,128
11598,7100,200,0,122,126
5094,8436,200,0,26,125
6720,3158,200,0,27,124
11910,5888,200,0,118,119
10060,4662,200,0,200,117
5550,3496,200,0,28,117
6732,11480,200,0,17,115
2998,11292,200,0,13,114
10328,2876,200,0,15,109
4786,10112,200,0,54,106
11814,3982,200,0,1196,100
8302,10254,200,0,149,98
8460,6496,200,0,127,97
6604,8364,200,0,62,97
10066,7804,200,0,68,93
4498,11878,200,0,89,88
6236,10374,200,0,24,80
12520,5150,200,0,48,75
13110,2058,200,0,18,69
12490,1458,200,0,16,58
13514,2774,200,0,36,52
5746,12744,200,0,12,51
