x,y,team,type,popularity,score
10594,5058,100,1,18,161
10924.436,8158.087,100,1,34,160
11756,8936,100,1,23,157
11508,7484,100,1,34,138
11766,5916,100,1,325,133
9384,11484,100,1,72,132
7048,3088,100,1,94,123
7806,11766,100,1,104,120
9346,5642,100,1,472,119
5236,9142,100,1,579,117
5628,11018,100,1,26,114
7030,11336,100,1,122,113
9324.263,7001.1274,100,1,190,109
6250,10146,100,1,285,106
6808,8944,100,1,77,103
9996,7836,100,1,243,100
9722.964,3908.013,100,1,99,99
5784,12806,100,1,39,99
11071.592,9696.757,100,1,21,96
8036,3504,100,1,58,93
6546,4722,100,1,359,91
9017.22,2005.8329,100,1,111,89
4710,6942,100,1,39,87
12578,5040,100,1,49,85
11826,3932,100,1,600,84
6675.0176,3810.6775,100,1,20,81
10020.888,2303.4526,100,1,28,80
4472,11662,100,1,45,78
5784,3496,100,1,47,76
6268.1387,8056.336,100,1,261,74
10450,2982,100,1,163,73
8516,6518,100,1,90,70
12434,10252,100,1,19,68
13376,2524,100,1,344,65
2368,9680,100,1,39,65
1606,12810,100,1,21,65
2976,11124,100,1,116,64
12150,1298,100,1,229,52
2248,13362,100,1,41,39
7790,848,100,1,18,37
