x,y,team,type,popularity,score
5692,3512,200,0,28,112
5076.3486,9998.588,200,0,9,104
3988,9422,200,0,9,102
10338,3230,200,0,20,97
10472,4334,200,0,21,91
2932,9018,200,0,235,88
10596.956,5826.8315,200,0,12,81
3294,7810,200,0,266,80
5302,10416,200,0,15,79
10258,2936,200,0,24,79
4780,10058,200,0,42,78
4906,8326,200,0,28,78
6674.7495,3171.477,200,0,21,78
12530,5284,200,0,78,77
5256,9158,200,0,496,76
6588,4752,200,0,214,76
10152,8100,200,0,11,76
5225.826,10907.057,200,0,22,75
7092,3112,200,0,480,75
7885.7813,3611.9873,200,0,24,75
10060,4704,200,0,430,74
11534,7154,200,0,332,73
2538,9720,200,0,24,72
9386,5706,200,0,764,72
6292,10090,200,0,134,71
9684,6386,200,0,418,70
8282,5712,200,0,21,70
4786,7142,200,0,327,68
5172,8564,200,0,53,67
9853.441,8006.6113,200,0,12,67
8370,6430,200,0,240,66
5442,3332,200,0,36,66
4348,9770,200,0,30,65
11910,3722,200,0,141,65
3238,9456,200,0,16,65
4214,11860,200,0,105,64
9756,4082,200,0,55,64
11774,4002,200,0,1797,63
8492,4846,200,0,642,63
7447.899,6306.0894,200,0,9,63
4504,11662,200,0,28,63
8090,6238,200,0,170,62
10594,3064,200,0,137,62
9364.486,4606.4043,200,0,8,62
11894,5936,200,0,139,62
9056,11364,200,0,8,62
9356,11450,200,0,17,62
7924,11784,200,0,80,61
8246,3508,200,0,11,61
5518,12706,200,0,10,61
2860,11304,200,0,72,60
8318,10090,200,0,31,60
6782,11518,200,0,46,60
3072,10810,200,0,378,59
8664,6658,200,0,924,58
11140,12154,200,0,16,58
2196,9992,200,0,22,57
10700,4558,200,0,24,57
10042,7754,200,0,60,55
1852,13094,200,0,24,55
2609.129,8035.0166,200,0,16,54
6714,8576,200,0,112,53
4628,11984,200,0,276,53
6508,8306,200,0,56,53
12430,1352,200,0,18,52
7920,4820,200,0,9,49
8188,5268,200,0,9,46
4814,5364,200,0,12,45
5302,2296,200,0,10,43
10150,6186,200,0,9,42
13574,2730,200,0,45,40
12650,4902,200,0,84,39
6294,8064,200,0,6,37
9950,2636,200,0,7,37
4706.428,10875.463,200,0,8,35
13336,2508,200,0,30,32
11142,7830,200,0,10,31
6143.923,3910.2324,200,0,25,30
1198,12034,200,0,10,29
2425.1252,7665.463,200,0,16,27
13052,1402,200,0,9,27
12934,2036,200,0,20,26
10994,5304,200,0,18,26
8714,5542,200,0,9,25
3784,6188,200,0,9,25
12152,6550,200,0,6,22
4873.203,11512.727,200,0,9,22
7680,8856,200,0,9,19
12266,8806,200,0,9,18
12562,9576,200,0,9,17
5987.7275,12768.502,200,0,7,15
8136,8296,200,0,12,14
2838,10334,200,0,25,12
