x,y,team,type,popularity,score
11870,3614,200,1,1,555
9194,3854,200,1,1,346
12586,1344,200,1,1,319
13562,2830,200,1,1,210
3790,12974,200,1,1,205
12964,1918,200,1,1,191
10668,3444,200,1,1,187
13534,2636,200,1,3,164
6472,8280,200,1,1,156
13460,2628,200,1,2,150
11043.873,2305.3354,200,1,1,138
10328,4452,200,1,1,122
10476,3122,200,1,1,122
13562,2658,200,1,2,105
11660,2382,200,1,1,105
8512,4912,200,1,1,103
6600,8366,200,1,2,98
6552,8360,200,1,2,98
3754,9742,200,1,1,83
3508,7726,200,1,1,79
6354,8162,200,1,1,72
6898,8580,200,1,1,71
10625.754,3007.6797,200,1,2,66
10570,3038,200,1,2,66
8610,5720,200,1,2,61
7286,9590,200,1,1,58
8558,5696,200,1,3,53
11740,4042,200,1,3,50
11750,4092,200,1,3,50
11782,4080,200,1,3,50
12386,1474,200,1,1,46
5226,9142,200,1,1,41
11952,1990,200,1,1,39
8468,5732,200,1,2,32
13086,2012,200,1,1,29
12296,1324,200,1,1,11
2346,13496,200,1,1,8
13508,2744,200,1,1,8
