x,y,team,type,popularity,score
2974.1719,8957.842,200,0,23,251
3296,7810,200,0,93,177
7868,3578,200,0,29,157
11728,5878,200,0,65,151
6480,4688,200,0,96,146
5274,9142,200,0,394,140
9424,5634,200,0,725,136
9942,3950,200,0,26,136
8530,4848,200,0,288,132
4796,7136,200,0,88,130
11490,7226,200,0,37,128
5520,3510,200,0,30,127
9354,2202,200,0,23,125
9769.014,6463.3447,200,0,93,122
6838,3078,200,0,46,122
7752,11816,200,0,19,120
6268,10136,200,0,149,114
3048,10848,200,0,179,111
11788,3946,200,0,514,103
4782,10124,200,0,58,99
6612,8368,200,0,65,96
8692.6455,6776.996,200,0,58,95
10572,3074,200,0,132,94
8270,10196,200,0,167,92
4508,11822,200,0,85,89
12660,5360,200,0,34,83
9223.844,11408.592,200,0,16,80
2538,9720,200,0,13,79
9362,7414,200,0,12,75
12476,1396,200,0,21,56
13514,2774,200,0,36,52
