x,y,team,type,popularity,score
7870,3494,200,1,101,154
6486,4698,200,1,289,137
3536,7386,200,1,20,134
7198.246,5557.459,200,1,46,133
5374,9180,200,1,124,131
9400,5626,200,1,1412,127
5486,10336,200,1,97,124
5625.1514,3503.33,200,1,77,122
3028,9048,200,1,101,116
7026,11312,200,1,37,114
5292.1987,7981.3066,200,1,171,113
8510,4838,200,1,1332,108
4758,7116,200,1,164,107
9428,2172,200,1,157,104
11548,7130,200,1,181,103
6654,3158,200,1,77,101
9121.123,3956.854,200,1,72,99
8154,5856,200,1,102,98
3796.1167,8780.025,200,1,74,97
9868.098,6562.0938,200,1,195,90
10600,3024,200,1,1297,89
11776,4036,200,1,312,88
7776,11756,200,1,52,88
6706,8480,200,1,154,87
9366,11424,200,1,26,86
6286,10098,200,1,152,85
12670,5408,200,1,110,84
8206,10318,200,1,92,83
11043.873,2305.3354,200,1,41,82
8592,6672,200,1,120,75
2358,13370,200,1,20,73
5933.8096,12807.508,200,1,140,71
12633.35,6671.5264,200,1,26,70
4248,11930,200,1,57,69
9853.887,7947.1255,200,1,29,69
3094,10856,200,1,354,67
12872,1840,200,1,58,60
13556,2728,200,1,358,57
12164,1314,200,1,190,57
2186,9980,200,1,75,55
