x,y,team,type,popularity,score
7828,3564,200,3,167,176
2896,7240,200,3,31,147
2823.9688,8407.105,200,3,30,141
9492,5584,200,3,749,134
5476.4185,10458.247,200,3,161,133
6582,4752,200,3,683,132
7038,3066,200,3,174,128
4780,10058,200,3,41,125
5324,9134,200,3,562,124
5662,3506,200,3,95,122
9673.791,6404.9756,200,3,362,119
11496,7062,200,3,133,117
8388,6342,200,3,88,117
11936,5780,200,3,174,116
8502,4834,200,3,967,114
4834,8384,200,3,140,114
4820,7130,200,3,329,113
10580,5827.6826,200,3,57,109
7373.899,5211.35,200,3,29,105
6310,10022,200,3,130,101
8120,5574,200,3,27,100
9274,2144,200,3,161,96
9034,11386,200,3,53,95
7004,6972,200,3,57,93
10620.691,3008.4624,200,3,1290,90
12596,5282,200,3,103,86
6716,8434,200,3,249,85
8308,10206,200,3,488,84
5874,12746,200,3,70,79
4244,11904,200,3,110,76
5736.3066,7814.506,200,3,88,76
12046.654,3768.3271,200,3,321,70
12772.582,6457.9556,200,3,45,67
2878,11294,200,3,342,62
13128,2042,200,3,207,62
8046.8486,9302.577,200,3,54,62
2172.4824,10008.25,200,3,91,59
12434,1422,200,3,281,51
14086,6994,200,3,31,45
2676,13546,200,3,47,44
