x,y,team,type,popularity,score
5124.093,10006.225,100,1,41,236
7094,10600,100,1,23,153
8332,10254,100,1,346,142
11100.088,6098.1,100,1,71,137
4216.253,9140.5625,100,1,32,134
7844,3496,100,1,60,130
7975.879,11744.758,100,1,55,125
4982.42,8354.33,100,1,140,122
9382,5680,100,1,696,118
5364,9106,100,1,103,114
5814,10480,100,1,36,112
11223.017,9652.845,100,1,27,102
9915.972,7804.9434,100,1,207,101
9900,6584,100,1,257,98
9168.297,7052.775,100,1,262,94
3434,7716,100,1,105,94
9386,4346,100,1,67,94
12440,5240,100,1,53,94
3064.8765,8857.529,100,1,29,94
14142,6890,100,1,21,90
8582,4816,100,1,195,88
8132,6228,100,1,860,86
5538,3408,100,1,47,85
6934,3074,100,1,55,84
6530,4790,100,1,187,83
4824,7142,100,1,97,83
7824,7698,100,1,68,81
7104,8740,100,1,51,80
6825.667,5607.636,100,1,74,79
11974,3782,100,1,166,77
9218,2126,100,1,57,75
10462,2964,100,1,128,73
12402,1330,100,1,67,71
7332.3047,12720.609,100,1,20,68
6418,8246,100,1,139,65
13496,2778,100,1,414,64
2174,9864,100,1,28,61
2866,11360,100,1,163,51
2548,13476,100,1,26,45
1182,12068,100,1,67,32
