x,y,team,type,popularity,score
10921.662,8155.1284,100,1,34,160
4125.847,9200.848,100,1,30,154
11768.354,8905.507,100,1,25,147
8290,10256,100,1,976,138
9330,11522,100,1,52,133
11732,5854,100,1,251,128
5110,8490,100,1,255,111
8023.909,9307.986,100,1,90,107
9853.676,6568.2197,100,1,172,105
7916,11884,100,1,29,105
6314,10092,100,1,350,102
8518,4888,100,1,140,102
11219.846,9651.355,100,1,27,102
9712.777,3903.0732,100,1,94,98
8268,3508,100,1,34,98
5542,3474,100,1,63,94
3064,8918,100,1,48,94
9173.594,7034.951,100,1,189,93
11811.568,4907.129,100,1,81,92
6528,4704,100,1,360,91
10042,7718,100,1,148,89
6958,3042,100,1,40,87
8134,6190,100,1,842,86
11774,4046,100,1,721,85
12614,4896,100,1,234,82
10408,3006,100,1,247,78
12956,1918,100,1,233,74
4588,11922,100,1,50,71
2224,9494,100,1,51,67
7914,7830,100,1,60,66
13640,2776,100,1,45,66
9192,2186,100,1,34,64
5399.6675,12618.141,100,1,40,63
6756,8560,100,1,32,61
10224.532,2205.261,100,1,41,60
2948,11186,100,1,166,59
12158,1338,100,1,287,54
2596,13524,100,1,37,48
14062,6938,100,1,24,46
1156,12092,100,1,75,33
