x,y,team,type,popularity,score
10238,4794,200,1,66,159
6478,4748,200,1,176,136
5475.098,7919.6963,200,1,124,128
5336,9188,200,1,237,126
5728,3496,200,1,39,121
9428,5754,200,1,298,120
4632,2802,200,1,29,120
6815.209,5615.748,200,1,135,114
4702,6970,200,1,23,114
9836,6458,200,1,246,111
8606,4808,200,1,363,108
11994,5794,200,1,81,108
6788,3062,200,1,48,107
10579.1455,5812.0327,200,1,73,106
9423.932,2207.7607,200,1,118,105
11608,7060,200,1,90,101
9142,11364,200,1,31,98
3784.9883,8765.261,200,1,74,97
7619.0225,6158.4297,200,1,24,94
7860,832,200,1,25,91
10596,3052,200,1,1312,90
6244,10200,200,1,109,86
11466,4952,200,1,26,86
8252,10278,200,1,231,84
8779.289,6718.7285,200,1,623,82
10032,7874,200,1,110,80
7994,11800,200,1,30,80
11920,4068,200,1,170,79
12783.256,6522.1865,200,1,45,72
3134,10826,200,1,290,67
4644,12004,200,1,77,62
8036.074,9309.148,200,1,54,61
13056,1998,200,1,290,60
13524,2662,200,1,267,57
10723.82,9217.758,200,1,57,54
12584,4912,200,1,75,53
2214,9896,200,1,39,52
12366,1474,200,1,163,51
2490,13508,200,1,32,51
6404,8152,200,1,38,50
