x,y,team,type,popularity,score
5021.6904,9997.713,200,2,12,129
9764,4802,200,2,14,124
3174,8224,200,2,49,121
5472,10598,200,2,17,93
5900,12734,200,2,14,91
10964,4336,200,2,35,81
4230,4528,200,2,15,75
9316,2220,200,2,42,74
11076,8324,200,2,16,73
9370,5554,200,2,162,70
5274,9080,200,2,67,70
8594,4698,200,2,108,68
7688,3528,200,2,12,67
4941.958,8294.559,200,2,41,66
6908,11368,200,2,52,65
8104,3400,200,2,42,64
4785.381,7256.202,200,2,224,63
11742,5886,200,2,108,62
5528,3506,200,2,56,62
9714,6354,200,2,88,61
11426,7216,200,2,49,59
4566,11822,200,2,33,58
3006,9168,200,2,15,58
6266,10140,200,2,116,56
8640,6560,200,2,31,56
8868,3980,200,2,40,55
6548,4614,200,2,88,54
3046,10872,200,2,70,54
2242,9824,200,2,32,54
4612,10098,200,2,18,54
7844,11824,200,2,22,52
11920,3706,200,2,23,51
9786,2560,200,2,16,51
8310,10206,200,2,75,50
9982,7864,200,2,74,50
6914,3130,200,2,216,48
6814.374,8910.596,200,2,36,48
7812,772,200,2,21,46
12576,5040,200,2,24,45
6514,8196,200,2,152,44
10350,3044,200,2,98,44
4944,10734,200,2,16,41
14128,6828,200,2,20,39
6786,8500,200,2,36,28
782,7976,200,2,12,19
