x,y,team,type,popularity,score
4216,9568,100,0,6,195
10416,5236,100,0,18,194
5064,12134,100,0,12,140
7056,10090,100,0,6,123
10378,4520,100,0,19,115
6690,3136,100,0,6,108
4710,10434,100,0,32,107
2722,7198,100,0,9,95
9322,11478,100,0,81,87
3568,8296,100,0,16,86
10960,4356,100,0,45,85
9912,6538,100,0,79,84
11506,7088,100,0,236,84
12170,9690,100,0,6,83
5210,9194,100,0,1032,82
9356.531,4660.5576,100,0,12,82
4612,11950,100,0,7,81
5054,10038,100,0,37,79
12384,5142,100,0,29,79
11228,8284,100,0,9,79
9690,6304,100,0,124,78
7040,5126,100,0,6,77
8230,10192,100,0,169,76
3390,7692,100,0,76,76
9402,5634,100,0,771,73
6730,11560,100,0,6,73
5438,3362,100,0,11,73
1290,12452,100,0,8,73
11916,5798,100,0,72,72
8318,3566,100,0,6,71
5487.176,10512.249,100,0,45,70
9567.732,4913.5537,100,0,76,70
7182,6790,100,0,6,70
8506,6632,100,0,52,69
10838,8744,100,0,20,68
5480,12662,100,0,170,68
7070,3094,100,0,47,67
10622,3004,100,0,29,66
8526,4806,100,0,1284,65
10086,4672,100,0,228,65
3008,8962,100,0,84,65
7978,11894,100,0,90,64
10092,7872,100,0,84,63
11738,4064,100,0,578,63
6248,10180,100,0,254,62
6672.0195,8988.807,100,0,12,62
10278,2954,100,0,3120,61
5796,12754,100,0,24,61
4254,11796,100,0,188,60
8138,6288,100,0,366,59
6562,4654,100,0,202,59
11876,3786,100,0,528,59
1822,13028,100,0,20,58
9020,2106,100,0,45,58
5560,7596,100,0,10,58
9454,2134,100,0,60,57
8020,3476,100,0,60,56
13550,12328,100,0,9,56
10976,5286,100,0,9,56
5014,8426,100,0,58,55
4836,7116,100,0,43,55
3006,11022,100,0,91,54
4510,10076,100,0,48,53
2928,11346,100,0,61,53
5786,3516,100,0,108,53
9753.656,3856.2324,100,0,41,50
12890,1838,100,0,50,49
8996,3794,100,0,70,49
2442,8804,100,0,16,49
6827.228,5608.5225,100,0,6,49
8120,5550,100,0,56,48
10128,4222,100,0,12,47
9319.965,4358.7705,100,0,56,46
2268,9636,100,0,18,46
2132,9966,100,0,54,46
6269.7686,8058.839,100,0,117,45
13452,2670,100,0,17,42
6710,8416,100,0,66,40
9688,4152,100,0,10,37
2286,13480,100,0,7,37
12220,1282,100,0,60,36
12096,4622,100,0,9,36
11368,4690,100,0,16,31
12354,10388,100,0,16,30
13168.33,6310.5903,100,0,25,30
14124,6988,100,0,6,27
7192,8588,100,0,9,23
8600,8446,100,0,9,21
