x,y,team,type,popularity,score
11922.343,6496.375,100,3,34,119
11896,5676,100,3,20,119
11398,7218,100,3,11,117
8266,10322,100,3,27,109
3398,7726,100,3,35,99
9376,5660,100,3,675,98
2994,9108,100,3,21,96
7736,11786,100,3,21,95
10178.921,3994.8657,100,3,79,91
12674.191,4897.9463,100,3,213,82
8498,4910,100,3,102,79
7975.2437,9296.416,100,3,37,75
11299.496,3135.955,100,3,21,74
6336,10042,100,3,97,71
9920,6530,100,3,89,71
5152,8560,100,3,68,71
10350,3152,100,3,135,69
5426.465,12657.316,100,3,34,65
11918,3812,100,3,304,64
8400,6444,100,3,134,64
7034,11348,100,3,44,64
10066,7722,100,3,66,62
12266,1358,100,3,246,61
3016,11086,100,3,147,60
4402,11884,100,3,78,60
9392,2184,100,3,40,60
8901.297,7242.1133,100,3,16,60
2204,9938,100,3,67,59
13362,2522,100,3,287,58
6774,8568,100,3,21,54
6542,4778,100,3,32,47
10206.492,2184.6023,100,3,32,44
2216,13298,100,3,12,41
