x,y,team,type,popularity,score
6322,5326,200,3,32,120
7473.6953,5214.4395,200,3,20,120
10581.605,5812.3105,200,3,63,119
9426,5680,200,3,981,117
2940,9050,200,3,61,115
6972.147,3123.3665,200,3,118,104
8544,4882,200,3,474,103
3781.745,8758.875,200,3,25,103
5122,8548,200,3,153,102
4938.0386,7108.589,200,3,135,102
5506,3358,200,3,91,101
8025.8213,4262.503,200,3,29,100
5846,7712,200,3,29,100
11510,7180,200,3,234,99
7744,11762,200,3,50,99
8164,3426,200,3,39,95
10240,4444,200,3,33,95
9220.348,3857.2344,200,3,83,93
5483.8867,10671.754,200,3,62,93
6278.157,10256.842,200,3,138,89
11886,5936,200,3,166,88
10300,2942,200,3,77,86
9098,2092,200,3,62,86
7685.9185,6102.4326,200,3,26,84
11818,4030,200,3,344,83
4496,11754,200,3,69,83
12766,6514,200,3,37,83
2450,9698,200,3,28,81
8470,6568,200,3,140,78
3090,10840,200,3,157,75
6772,11516,200,3,37,72
8244,10166,200,3,312,71
12572,5068,200,3,56,71
5948,12802,200,3,110,70
10104,8136,200,3,27,67
9286,11396,200,3,36,58
11091.947,9120.93,200,3,28,53
14088,6896,200,3,20,52
7970.8613,9283.379,200,3,43,49
12458,1364,200,3,17,42
