x,y,team,type,popularity,score
5074.0327,10001.362,100,1,34,233
11756,8936,100,1,23,157
11640,7114,100,1,131,142
8310,10230,100,1,503,138
10768.34,6885.4824,100,1,34,128
11760,5868,100,1,325,126
9370,5660,100,1,670,119
7656.3203,9358.262,100,1,58,118
5224,9120,100,1,557,117
4923.9727,8307.626,100,1,79,117
9100,11420,100,1,34,117
7056,11342,100,1,106,116
9728.725,6885.951,100,1,222,113
3280,7768,100,1,117,109
2852,9050,100,1,29,109
5768.7373,10706.484,100,1,35,107
7830,11856,100,1,59,105
6268,10062,100,1,279,101
11874,4792,100,1,70,100
6848,3130,100,1,43,97
11072.877,9705.148,100,1,22,95
10030,7764,100,1,258,94
8550,4826,100,1,249,94
6578,4582,100,1,115,94
11408.219,3043.0586,100,1,38,94
12580,5192,100,1,84,82
11918,3768,100,1,335,80
8412,6482,100,1,142,80
6576,8334,100,1,136,80
9214,2144,100,1,57,80
10262,2904,100,1,292,77
12928,1856,100,1,284,69
4236,11792,100,1,210,69
2902,11184,100,1,182,59
1622,12842,100,1,24,59
12212,1408,100,1,187,56
4074.007,5806.246,100,1,26,56
13512,2620,100,1,158,55
2210,9936,100,1,58,53
1170,12110,100,1,81,34
