x,y,team,type,popularity,score
5192,10042,100,0,17,173
9742,6382,100,0,184,146
8290,10222,100,0,158,144
9350,5652,100,0,401,142
5214,9166,100,0,382,139
5536,12718,100,0,15,134
7112,3116,100,0,29,119
6268,10134,100,0,158,118
9926,7960,100,0,26,115
10146,4712,100,0,96,113
11764,3968,100,0,336,109
8614,4608,100,0,62,109
9956,3892,100,0,19,107
4978.452,8354.08,100,0,31,106
4192,11836,100,0,25,97
10224.633,2857.9824,100,0,474,92
6388,8212,100,0,134,91
7842,3510,100,0,22,89
8574,6528,100,0,56,88
2862.1116,11105.012,100,0,13,88
6626,4692,100,0,144,83
4734,7154,100,0,51,82
12292,1372,100,0,27,73
5574.6074,3509.0767,100,0,28,71
13510,2690,100,0,17,60
9276,2124,100,0,20,52
