x,y,team,type,popularity,score
4140,8000,200,3,1,746
7064,3124,200,3,1,574
10154,4766,200,3,1,416
3916,7976,200,3,1,370
9354,5632,200,3,3,364
9388,5626,200,3,3,364
9320,5654,200,3,3,364
11423.669,7504.1406,200,3,1,362
9384,11396,200,3,1,334
11940.711,5931.716,200,3,2,313
11942,5916,200,3,2,313
8450,6422,200,3,1,308
6104,7046,200,3,1,281
7830,3286,200,3,1,260
3140.565,5811.46,200,3,1,257
11640,5706,200,3,1,219
9810,11044,200,3,1,205
7156,6562,200,3,1,199
5017.5938,2508.4155,200,3,1,196
9824,6440,200,3,1,173
5925.7773,7665.537,200,3,1,172
6898,3042,200,3,1,171
7936,3564,200,3,2,168
7908,3480,200,3,2,168
9890,4752,200,3,1,164
11326,7612,200,3,1,158
12790.232,6411.243,200,3,1,143
2948,7378,200,3,2,139
2858,7340,200,3,2,139
5538,3392,200,3,1,137
4704,7162,200,3,1,123
12950,2894,200,3,1,116
3270,7770,200,3,1,108
4972.661,7968.361,200,3,1,104
2866,7598,200,3,1,102
6526,4678,200,3,3,97
6578,4720,200,3,3,97
6534,4696,200,3,3,97
6672,3104,200,3,4,92
6724.8955,3162.171,200,3,4,92
6730,3110,200,3,4,92
6654,3174,200,3,4,92
6504,4822,200,3,1,84
11920,8984,200,3,1,72
9352,8900,200,3,1,65
6558,8284,200,3,1,64
9443.85,7431.935,200,3,1,62
5008,10162,200,3,1,55
3070,9012,200,3,1,54
5242,9128,200,3,3,52
5144,9122,200,3,3,52
10588.237,5829.5835,200,3,1,52
5182,9092,200,3,3,52
2958,4558,200,3,1,51
7610,6978,200,3,1,51
7073.897,5608.287,200,3,1,50
2686,7058,200,3,1,43
8777.758,6714.3125,200,3,1,42
10274,6742,200,3,1,36
8043.729,4211.402,200,3,1,31
8166,6244,200,3,1,24
5410,3312,200,3,1,21
2836,4608,200,3,1,15
6758,8484,200,3,1,7
11542,10526,200,3,1,7
9978,11742,200,3,1,5
