x,y,team,type,popularity,score
10610,4646,200,2,20,147
8338,6290,200,2,266,95
10964,4336,200,2,35,81
5326.8154,10154.594,200,2,70,75
4230,4528,200,2,15,75
9468,5580,200,2,83,71
4748,7246,200,2,295,69
9348,2132,200,2,22,69
5170,9178,200,2,138,67
7688,3528,200,2,12,67
8546,4778,200,2,252,66
8054,3338,200,2,40,66
5260,10634,200,2,72,65
4857.6406,10234.708,200,2,41,64
11854,5872,200,2,126,63
5502,3528,200,2,135,62
2930,9048,200,2,86,62
3402,7808,200,2,428,60
12594,6596,200,2,42,60
4480,11756,200,2,31,60
6290,10118,200,2,104,58
11456,7140,200,2,64,57
8664,6618,200,2,32,55
3010,10860,200,2,62,54
2242,9824,200,2,32,54
9982,7798,200,2,64,53
3916,7976,200,2,70,52
10906,8624,200,2,36,52
6584,4782,200,2,105,51
8328,10174,200,2,69,51
6846,3152,200,2,49,51
9786,2560,200,2,16,51
11892,3804,200,2,192,50
7798,11824,200,2,22,48
12604,5042,200,2,44,47
10136,4636,200,2,30,47
6236,9186,200,2,12,45
10224,3000,200,2,33,44
9332,11596,200,2,30,44
4686,6842,200,2,13,44
9862,6436,200,2,42,42
6398,8230,200,2,190,38
6706,11384,200,2,14,34
11898,5294,200,2,15,32
5648,12752,200,2,24,30
782,7976,200,2,12,19
