x,y,team,type,popularity,score
2902,7316,200,1,35,137
6638,4712,200,1,332,135
5488.5947,10551.557,200,1,109,132
8124.662,3503.5493,200,1,48,132
9790,4870,200,1,30,131
9470,5626,200,1,737,127
6910,3086,200,1,96,126
5484,3408,200,1,94,125
6805.951,5611.498,200,1,134,114
9700,6412,200,1,280,113
11039.285,2212.5034,200,1,50,111
5214,9116,200,1,343,110
8264,5754,200,1,82,110
4702,7252,200,1,49,108
8480,4794,200,1,465,107
9235.205,3858.4214,200,1,97,106
10579.984,5815.1875,200,1,73,106
5102,7962,200,1,91,104
11966,3882,200,1,65,103
10176,2950,200,1,52,102
11462,7224,200,1,93,101
11378.547,8957.574,200,1,23,100
9350,2152,200,1,147,97
8078,11792,200,1,30,97
5682,12726,200,1,27,90
10036,7760,200,1,210,88
6248,10186,200,1,110,84
9086,11356,200,1,38,84
8240,10254,200,1,273,83
8778.183,6725.1997,200,1,1244,82
7768,820,200,1,24,82
12790.232,6411.243,200,1,31,74
6590,8322,200,1,118,69
4180,11958,200,1,30,68
13442,2682,200,1,194,64
12218,1364,200,1,223,59
2296,13380,200,1,23,55
2152,9994,200,1,73,53
12674.684,4889.8633,200,1,90,52
2818,11274,200,1,107,46
