x,y,team,type,popularity,score
10192,4878,200,1,43,204
7969.5894,4276.9004,200,1,60,193
3070.238,8366.095,200,1,27,156
7430.1567,5225.736,200,1,29,133
7134,3092,200,1,80,132
9030.527,4859.451,200,1,58,131
8290,5698,200,1,57,126
9390,5648,200,1,716,124
5424,3380,200,1,57,123
9860,6436,200,1,85,122
5425.621,7917.084,200,1,133,121
5264,9194,200,1,387,116
9344,2238,200,1,53,116
9186,3906.676,200,1,95,114
10594.752,5822.4375,200,1,72,107
4824,7042,200,1,92,101
9136,11428,200,1,30,97
7024,7010,200,1,55,96
7622.699,6162.9424,200,1,23,95
7730,11788,200,1,45,93
11816,3892,200,1,220,92
10627.502,3055.8684,200,1,1159,89
6874,11434,200,1,37,87
12530,5220,200,1,59,86
8776.205,6714.463,200,1,626,83
8232,10198,200,1,280,83
7842,826,200,1,27,82
9992,7868,200,1,122,77
6874.3486,8608.91,200,1,668,76
6288.304,10319.745,200,1,78,75
4438,11816,200,1,93,71
11736,5988,200,1,32,70
5890,12824,200,1,139,69
1768,13036,200,1,25,65
13484,2670,200,1,273,61
2834.565,10359.01,200,1,41,61
2882,11242,200,1,298,58
10618.828,9227.6875,200,1,60,56
12412,1452,200,1,258,53
2584,13582,200,1,48,34
