x,y,team,type,popularity,score
10632.268,4348.8223,100,3,102,151
11266,7782,100,3,15,141
4896,9982,100,3,208,120
6678,11692,100,3,26,119
8674.156,10957.758,100,3,20,109
9782,9188,100,3,16,106
11674.426,6507.453,100,3,106,102
5002.0645,10973.619,100,3,14,102
3642,9666,100,3,34,98
3789.4849,8406.654,100,3,12,98
7708,5520,100,3,56,97
4469.8945,10506.841,100,3,141,94
5282,10220,100,3,44,94
12022,5394,100,3,27,94
10622.555,9804.884,100,3,11,91
11046,4458,100,3,105,89
5464.707,11160.225,100,3,36,87
10188.165,4855.8936,100,3,218,85
11009.246,6557.4775,100,3,44,85
10616,9138,100,3,42,85
3074,7204,100,3,17,84
6956,9998,100,3,47,84
10913.18,8139.088,100,3,42,83
4924,12156,100,3,48,82
6623.987,3158.443,100,3,47,82
12566,5818,100,3,14,80
6824,9400,100,3,17,80
6854.2217,3693.5232,100,3,13,80
12164,9372,100,3,11,80
3177.2456,6356.87,100,3,42,79
11622,7594,100,3,88,78
8368.707,9598.27,100,3,43,77
5264,9202,100,3,3426,76
4984,8382,100,3,391,75
11576,7078,100,3,547,75
7972.88,4751.01,100,3,22,75
11832,5854,100,3,898,74
8276,10356,100,3,1404,73
12364,7246,100,3,13,73
9511.211,6940.3633,100,3,207,72
6506,9156,100,3,92,72
11220,5580,100,3,16,72
12305.172,6209.1465,100,3,36,72
8554,5890,100,3,64,71
7060,3086,100,3,187,71
7916,11884,100,3,777,71
11616,9618,100,3,16,71
11416,10924,100,3,27,71
9478,5610,100,3,3674,70
7014,11322,100,3,232,70
12026,7492,100,3,145,70
10890,11344,100,3,75,70
8092,8062,100,3,69,69
9658,6198,100,3,92,69
9114,9004,100,3,357,68
9375.883,4557.6104,100,3,240,68
7169.3535,10637.514,100,3,58,68
11900,8830,100,3,39,68
10760,10786,100,3,26,68
3278,7774,100,3,345,67
7332,9758,100,3,219,67
4256.5806,9100.518,100,3,90,67
6964,8816,100,3,185,66
9248,11374,100,3,308,66
6723.545,10507.6875,100,3,27,66
12478,11054,100,3,33,66
9761.917,4676.0176,100,3,51,66
9916,6542,100,3,1920,65
10784,4948,100,3,177,65
4564,9420,100,3,13,65
7673.6914,9302.852,100,3,188,65
5802.8228,10358.911,100,3,142,65
8326,3554,100,3,144,65
2908,9048,100,3,205,64
11336,8396,100,3,38,64
8476,4862,100,3,666,64
9968,10014,100,3,18,64
11225.24,6007.9824,100,3,39,62
6312,10098,100,3,678,61
10155.616,12099.091,100,3,56,61
6062.416,9756.518,100,3,38,61
8302,8406,100,3,29,61
9340,9442,100,3,22,61
9428.16,7415.4673,100,3,15,61
10271.722,4090.1506,100,3,79,60
6200,11098,100,3,20,60
9928.357,8407.432,100,3,16,60
6203.022,12043.682,100,3,12,60
10516,11602,100,3,24,60
7944,3422,100,3,250,59
12376.373,10234.872,100,3,94,59
8726,6660,100,3,186,59
5420,3310,100,3,63,59
12729.29,6560.2773,100,3,20,59
10268,2890,100,3,4944,58
7110,7194,100,3,116,57
10974.1875,4057.7363,100,3,29,57
9534,4112,100,3,230,57
10222.73,9497.463,100,3,18,57
9926,3874,100,3,406,57
8569.389,2102.5208,100,3,78,57
8104,6228,100,3,1611,56
11609.051,5159.01,100,3,552,56
5796,3508,100,3,107,56
4814,7052,100,3,632,56
6534,4764,100,3,713,56
10416,10300,100,3,18,56
11744,4028,100,3,1633,55
9906,7996,100,3,262,55
2204,9522,100,3,65,55
10286,8770,100,3,14,54
9418.372,12456.734,100,3,11,54
7484.621,4633.0645,100,3,16,54
4490,11704,100,3,293,53
11474.092,10503.207,100,3,23,53
3040,10962,100,3,609,53
12174.645,4540.633,100,3,141,53
13314.943,1677.3645,100,3,26,53
7182,6790,100,3,14,53
6248.965,8035.045,100,3,2328,52
1760,12950,100,3,54,52
5400,7488,100,3,24,52
9110.702,7096.2295,100,3,526,52
5526,12724,100,3,176,52
9537.09,8743.184,100,3,56,52
9166,2016,100,3,230,51
11860.034,4801.2197,100,3,248,51
12156,8224,100,3,34,51
13000,9514,100,3,15,51
7460.449,8335.164,100,3,22,51
12520,5188,100,3,648,50
5948,12746,100,3,89,50
11218.831,3192.697,100,3,39,50
11924,10308,100,3,158,49
13174.069,6407.7163,100,3,63,48
12484,1392,100,3,364,48
9054,3850,100,3,22,48
7788,7426,100,3,117,48
10520.357,2202.947,100,3,30,48
6708,8464,100,3,225,47
8786,10418,100,3,32,47
12904,1894,100,3,461,46
6724.1025,2507.2817,100,3,18,46
10384,7910,100,3,18,46
7375.6523,12658.758,100,3,33,46
4864,6492,100,3,11,46
8808,6236,100,3,57,44
2274.6025,8205.843,100,3,20,44
6173.9854,13210.543,100,3,24,44
13428,2586,100,3,662,43
2842,11328,100,3,782,42
7708,7824,100,3,110,42
11732,11888,100,3,22,42
4932,3184,100,3,20,42
4523.8887,12652.392,100,3,12,42
6060.74,3154.3582,100,3,14,42
3924.0488,5786.6025,100,3,47,40
2200,9934,100,3,124,40
7182,14116,100,3,24,40
3830.353,11054.344,100,3,16,40
12780.12,6157.7715,100,3,54,39
10019.931,2302.741,100,3,42,38
2598,5058,100,3,22,38
7457.25,2243.3293,100,3,48,38
868,8000,100,3,20,37
6816.536,5609.278,100,3,82,37
7258,5036,100,3,18,37
10752,7152,100,3,20,36
2818,10334,100,3,27,33
13172.393,12558.551,100,3,12,33
13109.418,5724.4434,100,3,36,32
1166,12158,100,3,88,30
2414,13418,100,3,69,24
6478,6758,100,3,18,24
7790,848,100,3,42,22
5123.8174,13158.881,100,3,15,22
13268,10280,100,3,64,21
2421.1614,11643.722,100,3,16,14
