x,y,team,type,popularity,score
3256,7794,200,3,57,105
10156,4764,200,3,58,91
6527.7607,4858.0103,200,3,13,91
11062,2130,200,3,56,90
9350,5682,200,3,404,89
8562,4834,200,3,406,87
7102,3054,200,3,32,83
4738,7128,200,3,36,82
9322,2192,200,3,81,81
8272,5738,200,3,49,78
11828.042,6007.2993,200,3,51,76
7026.1406,5619.177,200,3,46,75
5206,8526,200,3,41,75
10568,2990,200,3,930,74
4542,11722,200,3,40,74
5504,12744,200,3,12,72
7922,3528,200,3,38,71
8650,6662,200,3,220,68
3048,11050,200,3,172,68
9758,6482,200,3,76,67
6270,10106,200,3,49,60
12028.039,3759.2278,200,3,367,59
13090,2038,200,3,452,56
12224,1362,200,3,247,56
5731.6973,7816.633,200,3,27,55
6897.93,8599.565,200,3,265,51
12566,5124,200,3,66,49
2586,13444,200,3,20,48
13526,2766,200,3,376,47
2512,9692,200,3,21,47
7614,4916,200,3,11,43
