x,y,team,type,popularity,score
9838,4828,200,2,13,119
5897.7754,12867.95,200,2,20,105
8388,6424,200,2,64,80
5376,10568,200,2,41,75
5048,10098,200,2,43,73
11076,8324,200,2,16,73
10242,7908,200,2,13,71
8528,4728,200,2,339,69
9718,6322,200,2,111,67
4356,11454,200,2,16,67
9378,5688,200,2,516,66
5260,9202,200,2,73,65
4468,11868,200,2,38,65
10244,2560,200,2,25,64
4828,7138,200,2,86,63
4892,8354,200,2,45,63
11844,5832,200,2,64,62
5545.8403,3412.0703,200,2,31,62
2936,7194,200,2,15,62
3436,7766,200,2,204,61
3020,8966,200,2,195,61
7932,3392,200,2,28,61
11578,7124,200,2,57,60
12594,6596,200,2,42,60
14008,7012,200,2,20,57
9408,2152,200,2,30,56
3096,10850,200,2,76,55
6564,4646,200,2,97,53
8946,3896,200,2,18,53
9786,2560,200,2,16,51
8272,10190,200,2,150,49
6522,11350,200,2,22,48
7798,11824,200,2,22,48
6287.142,10304.687,200,2,30,47
11850,3862,200,2,48,46
2304,9778,200,2,29,46
6968,3004,200,2,34,44
4776,10660,200,2,22,44
10378,2960,200,2,87,43
12526,5254,200,2,41,43
6634,8388,200,2,34,42
10188,4550,200,2,17,38
2832,8230,200,2,12,29
856,8038,200,2,16,20
6204,8252,200,2,12,19
