x,y,team,type,popularity,score
6548,4744,200,1,464,135
4598.067,3059.6519,200,1,21,135
9418,5602,200,1,636,131
5477.606,10555.147,200,1,112,131
8985.45,4918.36,200,1,69,129
5526,3482,200,1,95,128
8106,5764,200,1,90,128
4810,7174,200,1,202,118
3072,9002,200,1,144,116
6807.508,5614.449,200,1,134,114
4868,8406,200,1,152,113
5172,9176,200,1,229,111
6720,3088,200,1,68,111
11578,7108,200,1,164,109
3062,7352,200,1,30,107
9816,6482,200,1,260,106
7268,7238,200,1,20,104
5640.995,7852.654,200,1,80,102
6778,11448,200,1,35,100
9123.197,3957.9214,200,1,72,99
11444,4960,200,1,23,97
9238,2210,200,1,53,93
9124.217,11418.756,200,1,35,91
10606,3038,200,1,1285,90
11848,3640,200,1,62,89
6278,10188,200,1,135,86
7796,11770,200,1,59,85
10126,8078,200,1,34,84
8640,6632,200,1,131,78
11778,6010,200,1,77,75
6898,8570,200,1,638,74
2556,13460,200,1,28,74
11534,8772,200,1,19,68
3060,10894,200,1,296,67
12252,1396,200,1,152,62
4570,11896,200,1,61,62
13074,1966,200,1,197,58
13530,2712,200,1,386,56
12546,4890,200,1,25,56
2206.8203,10119.285,200,1,34,55
