x,y,team,type,popularity,score
6498,4672,200,1,223,125
5246,9104,200,1,244,120
8250,4756,200,1,13,119
9438,5582,200,1,210,116
7018,3130,200,1,62,115
7892,5988,200,1,88,114
5478.4785,10503.882,200,1,138,113
3280,7772,200,1,77,110
11774,5926,200,1,32,107
4972.627,8343.511,200,1,121,106
2989.3025,6168.0576,200,1,16,102
11522,7078,200,1,63,100
7874,3574,200,1,44,100
5782,12754,200,1,17,97
10635.502,3058.7607,200,1,54,92
8691.408,6757.1167,200,1,85,90
6927.417,5625.004,200,1,66,90
3002,9036,200,1,73,89
6802,8596,200,1,796,86
9734,6328,200,1,106,84
9174.418,11428.195,200,1,33,79
6934,11440,200,1,31,77
4926.5,7057.7266,200,1,76,76
9410,2158,200,1,42,74
5782.6855,7762.7646,200,1,75,72
6289.007,10252.777,200,1,94,71
3076,10838,200,1,41,71
8170,10248,200,1,66,66
9141.334,4078.9675,200,1,26,64
12780.189,6523.9355,200,1,24,63
4474,11858,200,1,21,59
14108,6934,200,1,17,59
7403.677,2286.9722,200,1,16,58
10618.212,9223.576,200,1,42,47
2230,9968,200,1,27,47
