x,y,team,type,popularity,score
9434,5580,100,2,24,94
4840,10222,100,2,21,78
9860,6464,100,2,32,72
12542,5092,100,2,16,71
10052,7824,100,2,32,70
5086,8554,100,2,12,70
8282,10210,100,2,58,68
7916,11826,100,2,16,64
6608,4698,100,2,59,63
9278,2098,100,2,15,63
4868,7156,100,2,18,62
11858,4012,100,2,19,58
5642,3564,100,2,15,43
