x,y,team,type,popularity,score
11608,7058,100,3,43,181
11919.464,6498.894,100,3,14,175
3028,9066,100,3,14,156
11986,5796,100,3,12,141
5126,8536,100,3,22,137
5258,9130,100,3,101,135
10018,7784,100,3,40,134
11900,3654,100,3,71,128
2220,9874,100,3,11,125
12049.523,4561.484,100,3,21,125
9452,5674,100,3,192,120
12590,4870,100,3,58,120
12982,1940,100,3,50,118
11790,4008,100,3,321,117
6276,10138,100,3,45,117
9708,6430,100,3,44,112
8518,4874,100,3,63,112
9172.067,7046.001,100,3,25,112
8569.2705,4557.7686,100,3,13,111
8152,6246,100,3,174,108
12278,5258,100,3,22,106
10200,2888,100,3,193,106
8502,6502,100,3,26,106
11810.695,4883.265,100,3,24,105
9002.187,1998.1956,100,3,18,103
9238,2220,100,3,11,99
13464,2580,100,3,88,95
10532,3126,100,3,31,92
3036,10936,100,3,66,92
9812,3846,100,3,20,91
11606.113,5157.104,100,3,17,90
9529.166,6939.213,100,3,22,88
3262,7714,100,3,15,87
10138,3936,100,3,18,87
4342,11822,100,3,51,86
12282,1378,100,3,52,85
9448,4218,100,3,13,84
12620,5282,100,3,11,83
2832,11260,100,3,63,82
9340,4512,100,3,16,81
5458,12634,100,3,12,80
6546,4730,100,3,27,77
6296,8086,100,3,39,63
1188,12116,100,3,27,39
