x,y,team,type,popularity,score
9454.5,4804.741,100,3,23,155
10974.062,8157.1475,100,3,26,151
4748,10174,100,3,90,144
11952,7362,100,3,41,143
4270.02,9105.237,100,3,31,139
11934,5902,100,3,87,138
5882,10510,100,3,23,133
8212,10170,100,3,459,131
10718.424,6907.4443,100,3,38,128
9364,5610,100,3,811,127
9382,11488,100,3,102,127
5228,9128,100,3,3129,125
8076,11806,100,3,102,124
4926,8386,100,3,128,120
9708,6340,100,3,371,119
6832,3056,100,3,56,113
9980,7824,100,3,484,110
2953.8076,8935.703,100,3,102,106
8578,4698,100,3,276,103
7922,3524,100,3,104,99
6814,11440,100,3,61,98
9790,3926,100,3,147,96
11710.618,5052.7627,100,3,86,95
11800,4070,100,3,755,93
9115.389,7101.45,100,3,233,93
9024,2124,100,3,136,92
8160,6282,100,3,842,91
6703.2847,10496.253,100,3,22,89
10552,2978,100,3,137,79
6823.6265,5611.8774,100,3,79,78
4456,11858,100,3,174,75
5536,12658,100,3,72,73
4938.0127,7113.041,100,3,26,72
12460,1460,100,3,73,69
6396,8144,100,3,300,68
13404,2532,100,3,429,67
2058,8414,100,3,33,67
2898,11228,100,3,371,63
1216,12360,100,3,26,53
2510,13560,100,3,27,52
