x,y,team,type,popularity,score
3414,7838,200,3,80,161
5450,10438,200,3,155,133
9450,5620,200,3,1473,132
6600,4724,200,3,743,130
5056,8434,200,3,195,126
5332,9194,200,3,384,124
6956,3130,200,3,121,124
5786,3532,200,3,27,123
7950,3436,200,3,73,118
8544,4784,200,3,925,113
9757.025,6472.2363,200,3,361,113
4748,7136,200,3,303,111
7023.1904,5614.314,200,3,142,111
8546,5696,200,3,29,110
11838,5792,200,3,122,106
9372,2136,200,3,188,99
6986,7044,200,3,45,99
6290,10118,200,3,353,97
8642,6524,200,3,92,96
4627.9834,2908.5654,200,3,28,94
10610,3092,200,3,1824,90
6806,8602,200,3,850,88
9350,11414,200,3,52,88
6764,11498,200,3,47,88
3064,10814,200,3,471,87
10094,7744,200,3,97,87
8206,10160,200,3,259,84
5854,12780,200,3,91,84
4240,11794,200,3,79,84
11946,3690,200,3,329,82
11027.619,2308.8496,200,3,42,81
10984.512,9169.3125,200,3,47,67
12772.346,6457.698,200,3,45,67
13084,2036,200,3,314,60
7974.246,9302.391,200,3,57,60
2163.6372,10066.977,200,3,67,59
12388,1380,200,3,194,55
12640,4866,200,3,159,55
13584,2782,200,3,294,52
2648,13534,200,3,114,48
