x,y,team,type,popularity,score
8048.7773,4109.869,200,1,8,194
7122,4820,200,1,7,174
10192,5562,200,1,9,152
4467.0244,10610.578,200,1,7,147
9089.421,4771.708,200,1,15,147
3412,3040,200,1,16,141
8073.1943,4415.87,200,1,8,139
4125.0293,7750.374,200,1,12,135
10368.508,4192.9263,200,1,12,132
10348,5026,200,1,20,129
11218,7082,200,1,6,113
6226,8086,200,1,16,110
7214,1232,200,1,9,108
5048,5442,200,1,9,106
2272,5250,200,1,16,103
4023.3247,8563.557,200,1,11,103
5623.5835,9516.237,200,1,21,102
3238,3856,200,1,35,102
5226.0156,10913.282,200,1,44,100
5121.404,6121.716,200,1,14,100
7002,6582,200,1,15,97
5807.4023,10403.463,200,1,14,97
5441.877,2458.3086,200,1,8,94
3223.358,4512.126,200,1,18,93
8208,1700,200,1,18,92
4625.836,5507.748,200,1,21,90
9960,4790,200,1,15,89
5458,3336,200,1,64,88
6900,9622,200,1,18,88
5477.606,10555.147,200,1,260,87
10244,4596,200,1,54,87
8264,11702,200,1,6,87
2638,6732,200,1,6,87
5466,990,200,1,9,87
7844,3552,200,1,179,86
6168,1456,200,1,9,86
9578,4892,200,1,36,85
5202,8556,200,1,111,85
2525.3665,7628.128,200,1,6,85
3773.503,11631.376,200,1,6,84
8588,2126,200,1,7,84
12734.346,5906.5996,200,1,9,84
6370,7088,200,1,8,83
10914,9944,200,1,16,83
10929.143,2561.5188,200,1,17,82
12028,8948,200,1,6,82
10764.984,8457.422,200,1,10,82
11752,1244,200,1,16,82
7762,4304,200,1,18,81
13270.541,1611.779,200,1,18,81
12476.977,6715.92,200,1,8,81
3474.6318,7412.4385,200,1,26,80
8261.762,3605.0205,200,1,104,79
6596,9388,200,1,24,79
7698,5608,200,1,12,79
3930.02,10562.168,200,1,8,79
8883.859,5019.7734,200,1,111,78
3014,8248,200,1,60,78
13163.166,6357.084,200,1,6,78
11650,4680,200,1,17,78
6888,3062,200,1,97,77
5477.1045,7912.74,200,1,107,76
5330.3525,9607.975,200,1,27,75
2671.4333,4674.5205,200,1,18,75
6292.1577,3615.7747,200,1,24,75
7488,4970,200,1,100,74
4622.472,2807.531,200,1,25,74
6436,6470,200,1,46,74
5026.7407,9990.817,200,1,13,74
9428,5698,200,1,5136,73
7842,4992,200,1,152,73
5810,3568,200,1,11,73
3128,5872,200,1,38,73
3242.2046,9361.655,200,1,10,72
6646,9788,200,1,9,72
9518.709,3109.0173,200,1,10,72
7612,6832,200,1,6,72
5174,9168,200,1,558,71
7754,11846,200,1,41,71
4928.8047,8300.267,200,1,447,71
5407.262,12610.678,200,1,25,71
6227.242,4207.664,200,1,25,70
11492,3522,200,1,7,69
6873.787,8854.324,200,1,24,69
10326,3204,200,1,138,69
12177.269,6865.924,200,1,16,69
9181.398,6463.8916,200,1,7,69
7329.4443,9155.99,200,1,7,69
6546,4724,200,1,1468,68
8346,4798,200,1,73,68
4980,9616,200,1,20,68
10586.924,5823.784,200,1,69,68
8827.246,1728.5352,200,1,108,68
5176.6973,7979.7715,200,1,109,67
11564,7148,200,1,588,67
3102,9078,200,1,141,67
10329.605,2187.614,200,1,33,67
3783.3037,8765.52,200,1,92,67
11808,5830,200,1,67,66
6566,11300,200,1,22,66
9046,4460,200,1,28,66
8186,5592,200,1,55,65
7900,882,200,1,18,65
11569.547,10120.174,200,1,11,65
9040,11380,200,1,74,65
7670.7334,9289.807,200,1,20,65
4160,11974,200,1,18,65
10080.656,3897.8892,200,1,20,64
4720,4806,200,1,44,64
11543.375,8770.049,200,1,14,64
3573.0317,3805.907,200,1,10,64
8021.293,5908.208,200,1,204,63
11214,3742,200,1,6,63
12678,1320,200,1,9,63
7128.005,5622.9336,200,1,228,62
10274,2836,200,1,76,62
8088,5228,200,1,34,62
3991.7869,6624.5654,200,1,32,62
2980.584,6161.9287,200,1,21,62
6214,5328,200,1,56,62
7776,6082,200,1,43,62
