x,y,team,type,popularity,score
4896,9982,100,2,64,125
11410,6484,100,2,16,105
11880,5938,100,2,114,89
6682,8752,100,2,36,85
11402,7102,100,2,144,81
5950,10640,100,2,24,76
9546,5588,100,2,134,75
7286,14114,100,2,12,72
8742,6598,100,2,12,70
11864,9224,100,2,50,69
3102,9004,100,2,75,67
13494,2478,100,2,28,64
5026.0117,8403.695,100,2,96,63
4454,11722,100,2,33,62
9969.077,6710.21,100,2,18,61
12510,5058,100,2,175,59
4698,10630,100,2,20,59
8296,10214,100,2,104,57
8530,4762,100,2,195,56
5796,3508,100,2,12,54
6356,10110,100,2,186,53
6988,11414,100,2,136,52
8220,6272,100,2,92,51
8058,3328,100,2,38,51
10478,3132,100,2,37,51
8200,11780,100,2,26,51
8862,8854,100,2,24,50
3324,7804,100,2,74,47
7060,3086,100,2,32,47
4830,7090,100,2,55,45
9866.032,7957.6675,100,2,44,45
10032.698,4652.4253,100,2,37,45
12336,5448,100,2,14,45
6616,4702,100,2,138,44
14046,7080,100,2,54,43
6270,8408,100,2,16,43
11842,3930,100,2,61,41
9902.589,4133.8745,100,2,20,39
9362,2272,100,2,14,36
12218,8644,100,2,18,33
