x,y,team,type,popularity,score
6978,11360,200,1,13,153
9406,5638,200,1,158,151
3042,7342,200,1,11,136
8286,3514,200,1,14,130
9218,3876,200,1,33,129
4798,7146,200,1,98,122
5134,8556,200,1,39,115
5470.3555,10458.418,200,1,66,109
8570,6620,200,1,20,108
9682,6392,200,1,51,103
3128,8970,200,1,30,97
6896,3064,200,1,29,95
5472,3442,200,1,47,93
8486,4894,200,1,76,91
10626,3066,200,1,17,89
4623.745,2857.7249,200,1,23,81
8270,10204,200,1,134,79
7910,11780,200,1,20,79
6878.603,8619.5205,200,1,162,77
9134,11408,200,1,24,77
5924,12800,200,1,20,71
9984,7934,200,1,43,69
10740.578,9228.922,200,1,24,69
6285.899,10310.3545,200,1,36,61
11744,5912,200,1,21,58
