x,y,team,type,popularity,score
4656,10034,200,3,20,157
2822,7348,200,3,35,153
5039.3887,8395.6875,200,3,156,132
9432,5630,200,3,1607,131
10060,4706,200,3,230,125
5256,9188,200,3,780,124
6598,4772,200,3,536,122
5432,3374,200,3,80,121
11798,5764,200,3,46,121
8356,2924,200,3,19,120
11592,7220,200,3,96,119
3128,9150,200,3,37,119
7920,5978,200,3,167,112
8574,4698,200,3,662,109
9126,3866,200,3,51,109
4780,7102,200,3,289,108
6922.4897,5620.065,200,3,144,108
10576.514,5811.249,200,3,76,107
6346,10156,200,3,228,100
9486,2126,200,3,90,99
11804,4012,200,3,937,94
8640,6560,200,3,209,94
9040,11380,200,3,55,92
7806,810,200,3,35,92
5764,12722,200,3,50,91
7740,11826,200,3,72,90
10050,7762,200,3,186,88
6788,11434,200,3,63,87
2436,9728,200,3,37,87
8220,10242,200,3,456,84
3090,10824,200,3,550,83
11076,9042,200,3,18,82
3769.1235,8408.133,200,3,17,82
4248,11856,200,3,135,81
12520,4990,200,3,56,65
8048.6855,9359.863,200,3,48,63
2568,13548,200,3,136,58
13564,2744,200,3,388,54
12516,1482,200,3,216,51
1246,12476,200,3,21,42
