x,y,team,type,popularity,score
2883.6245,8432.074,200,1,22,174
3525.453,7414.722,200,1,11,155
9422,5678,200,1,184,96
5280,9186,200,1,101,96
6606,4716,200,1,91,96
9348,2186,200,1,19,93
6920,5596,200,1,34,85
10462,3100,200,1,105,78
9710,6430,200,1,35,74
4891.788,7164.8364,200,1,12,70
11882.742,5962.2266,200,1,23,68
3078,10844,200,1,242,67
11098.841,2172.474,200,1,18,65
11934,3700,200,1,175,63
6344,8102,200,1,15,61
8777.326,6718.3916,200,1,138,60
5004,8428,200,1,29,54
7919.361,9286.934,200,1,13,52
12508,1432,200,1,161,46
13530,2600,200,1,128,46
2634,13496,200,1,52,44
1846,13030,200,1,21,42
12627.496,4853.039,200,1,32,34
1302,12400,200,1,14,26
