x,y,team,type,popularity,score
10925.584,8133.626,100,3,25,156
4738,9984,100,3,34,148
11054.089,6153.123,100,3,58,146
11940,7468,100,3,69,139
4266.5703,9097.096,100,3,31,139
8268,10204,100,3,801,133
9482,5628,100,3,1003,129
7036,11436,100,3,72,126
5254,9148,100,3,1042,122
4960,8374,100,3,178,122
7116,3108,100,3,112,122
9372.561,4558.2227,100,3,144,120
9744,6402,100,3,457,118
6310,10104,100,3,575,105
9123.343,11405.439,100,3,52,102
3512,7688,100,3,49,99
3114,9084,100,3,27,99
12466,5208,100,3,112,98
8584,4770,100,3,420,96
11411.793,3042.3662,100,3,37,95
11740,4016,100,3,994,94
8080,6314,100,3,225,92
9950,7964,100,3,115,91
6996,8814,100,3,77,88
7992,3446,100,3,102,87
10322,2918,100,3,893,86
6524,4762,100,3,404,85
4814,7098,100,3,179,84
5626.4326,3498.2593,100,3,100,84
12186,10294,100,3,27,82
3009.9468,10785.947,100,3,155,79
5798,12718,100,3,63,78
12922,1928,100,3,264,75
14130,6908,100,3,31,75
6277.211,8059.0947,100,3,362,73
4574,11932,100,3,72,72
2378,9736,100,3,50,71
9370,2206,100,3,43,67
13504,2616,100,3,197,58
12180,1336,100,3,376,54
