x,y,team,type,popularity,score
4125.847,9200.848,100,1,30,154
7116,3108,100,1,68,138
8302,10172,100,1,439,133
7896,3510,100,1,77,125
7775.7056,11734.049,100,1,69,122
12202,7500,100,1,18,122
9502,5616,100,1,381,120
4988,8426,100,1,130,120
6970,11358,100,1,120,119
5222,9210,100,1,323,112
6854,8940,100,1,64,112
9828.672,6507.7354,100,1,175,111
7874.0615,9310.285,100,1,139,111
5749.664,10705.516,100,1,35,107
10018,7808,100,1,299,102
8476,4782,100,1,176,99
9322,4364,100,1,62,99
9163.473,7053.802,100,1,263,93
10089.588,3895.1836,100,1,78,89
11734,10404,100,1,20,89
2968.8447,8953.238,100,1,65,86
6560,4758,100,1,305,85
11832,3972,100,1,740,84
12638.398,4843.885,100,1,200,84
6817.287,5614.248,100,1,74,79
8272,6364,100,1,356,76
10512,3052,100,1,162,76
2318,9812,100,1,20,72
6288,8118,100,1,288,70
4762,6960,100,1,52,68
7328.283,12723.215,100,1,20,68
7726,7824,100,1,29,67
2960,11058,100,1,85,66
4023.5308,5798.249,100,1,26,66
12946,1876,100,1,261,65
13530,2758,100,1,241,65
2006.6227,8409.101,100,1,21,62
12234,1420,100,1,148,58
5404,12686,100,1,53,58
1122,12114,100,1,52,33
