x,y,team,type,popularity,score
12338,1356,100,3,1,313
9746,6414,100,3,1,283
12896,1870,100,3,2,210
12898,1896,100,3,2,210
11866,3770,100,3,1,187
13460,2710,100,3,2,187
13462,2780,100,3,2,187
11764,4034,100,3,4,179
13534,2636,100,3,2,170
13604,2592,100,3,2,170
11155.695,5911.732,100,3,1,166
11794,4054,100,3,5,159
11816,4042,100,3,5,159
11824,4018,100,3,5,159
11834,4116,100,3,4,151
10310,4740,100,3,1,126
12168,1312,100,3,1,126
9474,5656,100,3,1,121
10450,2944,100,3,1,111
9373.678,4207.3643,100,3,1,90
6296,8098,100,3,2,85
6276,8090,100,3,2,85
4342,11906,100,3,1,77
6494,8328,100,3,1,70
8092,6174,100,3,3,65
8088,6178,100,3,3,65
8140,6194,100,3,3,65
2532,13624,100,3,2,64
2594,13658,100,3,2,64
10162,7470,100,3,1,49
2320,13334,100,3,1,37
10314,2968,100,3,1,23
10190,4036,100,3,1,17
10025.409,3899.589,100,3,1,16
1130,12088,100,3,1,5
4160,11852,100,3,1,4
6396,8134,100,3,1,2
