x,y,team,type,popularity,score
4984,9996,100,2,32,116
11788.071,6081.4146,100,2,12,102
11406,7132,100,2,100,80
12628,4978,100,2,30,80
5950,10640,100,2,24,76
5262,10358,100,2,17,73
11864,9224,100,2,50,69
9542,4708,100,2,13,69
4952,8392,100,2,78,68
5134,10742,100,2,42,68
7830,3460,100,2,30,68
3046,9060,100,2,52,67
6568,10022,100,2,14,67
9354,5700,100,2,85,65
7940,11800,100,2,125,61
9953.624,6707.0425,100,2,38,60
4730,10584,100,2,84,59
4468,11818,100,2,41,58
6238.5645,10355.033,100,2,76,57
7034,11328,100,2,180,55
4744,7012,100,2,116,54
8442,10288,100,2,51,54
8428,4830,100,2,48,54
5720,3502,100,2,16,54
9096,2196,100,2,17,53
9944,7880,100,2,224,52
7062.1465,3161.9512,100,2,62,52
9736,6328,100,2,33,52
8798,8782,100,2,40,50
3080,10814,100,2,155,49
6584,8404,100,2,126,48
5214,9108,100,2,65,48
3400,7802,100,2,140,47
10094.976,4642.1646,100,2,36,47
6594,4694,100,2,210,44
5646,12706,100,2,30,44
14046,7080,100,2,54,43
10882,4478,100,2,20,43
8568,6482,100,2,25,42
10558,3014,100,2,16,41
11848,3890,100,2,59,37
6374,9590,100,2,12,35
9119.586,11421.977,100,2,46,34
12230,8642,100,2,18,33
2996,11208,100,2,13,33
