x,y,team,type,popularity,score
10238,4766,100,3,14,155
11586,7076,100,3,76,140
11812,5908,100,3,186,124
9409.708,4703.956,100,3,17,112
7020,11352,100,3,46,111
9420,5592,100,3,397,100
9474,2176,100,3,11,99
5284,9148,100,3,205,96
9780,3938,100,3,26,94
8524,4890,100,3,95,88
11669.566,5104.5625,100,3,34,87
9654.372,6429.807,100,3,30,86
11750,4064,100,3,551,84
6610,9084,100,3,17,81
8366,6348,100,3,92,80
6318,10070,100,3,83,77
7876.8496,9283.973,100,3,40,77
11208.271,3185.483,100,3,33,76
10300,2940,100,3,685,72
12652,4892,100,3,81,70
13002,1862,100,3,66,68
8162,10100,100,3,15,64
2904,11210,100,3,307,60
4244,11772,100,3,139,59
6548,4670,100,3,17,59
13522,2584,100,3,106,55
10709.133,6909.4023,100,3,12,54
7890,3586,100,3,18,49
1780,13090,100,3,11,48
6352,8114,100,3,130,47
12216,1298,100,3,246,46
6802.8223,5619.8496,100,3,20,36
1244,12178,100,3,17,34
