x,y,team,type,popularity,score
6572,9988,100,1,12,143
11604,7086,100,1,128,118
11800,5936,100,1,188,112
8258,10202,100,1,317,101
7796,11784,100,1,78,101
11371.003,3104.4138,100,1,23,97
4854,7124,100,1,39,90
2904.5664,8999.783,100,1,34,87
9992,6528,100,1,159,86
5070,8512,100,1,91,86
8414,6432,100,1,83,85
10450,3078,100,1,143,84
8582,4804,100,1,126,84
5884,12752,100,1,54,83
6518,4714,100,1,200,82
7840,7856,100,1,34,82
9567.971,4059.896,100,1,56,80
6680,11524,100,1,11,78
9916.215,7807.9277,100,1,153,77
9318.223,11459.805,100,1,17,76
11854,4038,100,1,242,73
6173.1875,8105.485,100,1,140,72
8016,3504,100,1,37,72
5624.054,3505.3088,100,1,31,72
7126,3044,100,1,18,70
12679.422,4895.6196,100,1,185,67
9022,2094,100,1,104,67
13024,1918,100,1,37,67
12256,1452,100,1,18,67
2238,9618,100,1,35,66
4438,11792,100,1,85,63
3146,10840,100,1,55,62
8864.826,7297.301,100,1,19,57
2164.0344,8259.794,100,1,13,51
6805.678,5616.431,100,1,37,50
7558.383,2146.759,100,1,17,46
1112,12056,100,1,11,45
4223.791,5804.986,100,1,11,34
7734,842,100,1,16,33
